Region,Descripcion,Periodo_2023,Periodo_2024,Porcentaje_variacion
Montcada i Reixac,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Montcada i Reixac,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Montcada i Reixac,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,4.0,5.0,25.0
Montcada i Reixac,    4. Secuestro,0.0,0.0,0.0
Montcada i Reixac,    5. Delitos contra la libertad sexual,2.0,1.0,-50.0
Montcada i Reixac,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,2.0,0.0,-100.0
Montcada i Reixac,    5.2.-Resto de delitos contra la libertad sexual,0.0,1.0,100.0
Montcada i Reixac,    6. Robos con violencia e intimidaciÃ³n,24.0,20.0,-16.7
Montcada i Reixac,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,39.0,27.0
Montcada i Reixac,    7.1.-Robos con fuerza en domicilios,21.0,16.0,-23.8
Montcada i Reixac,    8. Hurtos,128.0,139.0,8.6
Montcada i Reixac,    9. Sustracciones de vehÃ­culos,12.0,12.0,0.0
Montcada i Reixac,    10. TrÃ¡fico de drogas,3.0,2.0,-33.3
Montcada i Reixac,    11. Resto de criminalidad convencional,335.0,455.0,35.8
Montcada i Reixac,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),73.0,61.0,-16.4
Montcada i Reixac,    12.-Estafas informÃ¡ticas,71.0,60.0,-15.5
Montcada i Reixac,    13.-Otros ciberdelitos,2.0,1.0,-50.0
Montcada i Reixac,    III. TOTAL INFRACCIONES PENALES,620.0,722.0,16.5
Olesa de Montserrat,    I. CRIMINALIDAD CONVENCIONAL,90.0,84.0,-6.7
Olesa de Montserrat,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Olesa de Montserrat,    2. Homicidios dolosos y asesinatos en grado tentativa,1.0,0.0,-100.0
Olesa de Montserrat,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,3.0,2.0,-33.3
Olesa de Montserrat,    4. Secuestro,0.0,0.0,0.0
Olesa de Montserrat,    5. Delitos contra la libertad sexual,1.0,0.0,-100.0
Olesa de Montserrat,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,0.0,0.0
Olesa de Montserrat,    5.2.-Resto de delitos contra la libertad sexual,1.0,0.0,-100.0
Olesa de Montserrat,    6. Robos con violencia e intimidaciÃ³n,1.0,1.0,0.0
Olesa de Montserrat,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,14.0,10.0
Olesa de Montserrat,    7.1.-Robos con fuerza en domicilios,8.0,8.0,0.0
Olesa de Montserrat,    8. Hurtos,25.0,13.0,-48.0
Olesa de Montserrat,    9. Sustracciones de vehÃ­culos,3.0,0.0,-100.0
Olesa de Montserrat,    10. TrÃ¡fico de drogas,0.0,0.0,0.0
Olesa de Montserrat,    11. Resto de criminalidad convencional,42.0,58.0,38.1
Olesa de Montserrat,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),30.0,29.0,-3.3
Olesa de Montserrat,    12.-Estafas informÃ¡ticas,28.0,29.0,3.6
Olesa de Montserrat,    13.-Otros ciberdelitos,2.0,0.0,-100.0
Olesa de Montserrat,    III. TOTAL INFRACCIONES PENALES,120.0,113.0,-5.8
Pineda de Mar,    I. CRIMINALIDAD CONVENCIONAL,238.0,248.0,4.2
Pineda de Mar,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Pineda de Mar,    2. Homicidios dolosos y asesinatos en grado tentativa,1.0,1.0,0.0
Pineda de Mar,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,1.0,1.0,0.0
Pineda de Mar,    4. Secuestro,0.0,0.0,0.0
Pineda de Mar,    5. Delitos contra la libertad sexual,5.0,8.0,60.0
Pineda de Mar,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,1.0,2.0,100.0
Pineda de Mar,    5.2.-Resto de delitos contra la libertad sexual,4.0,6.0,50.0
Pineda de Mar,    6. Robos con violencia e intimidaciÃ³n,5.0,8.0,60.0
Pineda de Mar,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,25.0,9.0
Pineda de Mar,    7.1.-Robos con fuerza en domicilios,22.0,7.0,-68.2
Pineda de Mar,    8. Hurtos,62.0,58.0,-6.5
Pineda de Mar,    9. Sustracciones de vehÃ­culos,6.0,8.0,33.3
Pineda de Mar,    10. TrÃ¡fico de drogas,3.0,4.0,33.3
Pineda de Mar,    11. Resto de criminalidad convencional,130.0,151.0,16.2
Pineda de Mar,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),82.0,108.0,31.7
Pineda de Mar,    12.-Estafas informÃ¡ticas,78.0,105.0,34.6
Pineda de Mar,    13.-Otros ciberdelitos,4.0,3.0,-25.0
Pineda de Mar,    III. TOTAL INFRACCIONES PENALES,320.0,356.0,11.3
Prat de Llobregat (El),    I. CRIMINALIDAD CONVENCIONAL,1820.0,2733.0,50.2
Prat de Llobregat (El),    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Prat de Llobregat (El),    2. Homicidios dolosos y asesinatos en grado tentativa,1.0,2.0,100.0
Prat de Llobregat (El),    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,9.0,6.0,-33.3
Prat de Llobregat (El),    4. Secuestro,0.0,0.0,0.0
Prat de Llobregat (El),    5. Delitos contra la libertad sexual,4.0,4.0,0.0
Prat de Llobregat (El),    5.1.-AgresiÃ³n sexual con penetraciÃ³n,2.0,3.0,50.0
Prat de Llobregat (El),    5.2.-Resto de delitos contra la libertad sexual,2.0,1.0,-50.0
Prat de Llobregat (El),    6. Robos con violencia e intimidaciÃ³n,46.0,51.0,10.9
Prat de Llobregat (El),    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,36.0,24.0
Prat de Llobregat (El),    7.1.-Robos con fuerza en domicilios,14.0,12.0,-14.3
Prat de Llobregat (El),    8. Hurtos,1067.0,1796.0,68.3
Prat de Llobregat (El),    9. Sustracciones de vehÃ­culos,47.0,93.0,97.9
Prat de Llobregat (El),    10. TrÃ¡fico de drogas,61.0,55.0,-9.8
Prat de Llobregat (El),    11. Resto de criminalidad convencional,549.0,702.0,27.9
Prat de Llobregat (El),    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),177.0,200.0,13.0
Prat de Llobregat (El),    12.-Estafas informÃ¡ticas,175.0,197.0,12.6
Prat de Llobregat (El),    13.-Otros ciberdelitos,2.0,3.0,50.0
Prat de Llobregat (El),    III. TOTAL INFRACCIONES PENALES,1997.0,2933.0,46.9
PremiI  de Mar,    I. CRIMINALIDAD CONVENCIONAL,267.0,242.0,-9.4
PremiI  de Mar,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
PremiI  de Mar,    2. Homicidios dolosos y asesinatos en grado tentativa,1.0,0.0,-100.0
PremiI  de Mar,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,1.0,3.0,200.0
PremiI  de Mar,    4. Secuestro,0.0,0.0,0.0
PremiI  de Mar,    5. Delitos contra la libertad sexual,1.0,4.0,300.0
PremiI  de Mar,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,1.0,2.0,100.0
PremiI  de Mar,    5.2.-Resto de delitos contra la libertad sexual,0.0,2.0,100.0
PremiI  de Mar,    6. Robos con violencia e intimidaciÃ³n,11.0,13.0,18.2
PremiI  de Mar,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,20.0,15.0
PremiI  de Mar,    7.1.-Robos con fuerza en domicilios,13.0,11.0,-15.4
PremiI  de Mar,    8. Hurtos,63.0,63.0,0.0
PremiI  de Mar,    9. Sustracciones de vehÃ­culos,7.0,8.0,14.3
PremiI  de Mar,    10. TrÃ¡fico de drogas,0.0,0.0,0.0
PremiI  de Mar,    11. Resto de criminalidad convencional,163.0,136.0,-16.6
PremiI  de Mar,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),77.0,106.0,37.7
PremiI  de Mar,    12.-Estafas informÃ¡ticas,77.0,104.0,35.1
PremiI  de Mar,    13.-Otros ciberdelitos,0.0,2.0,100.0
PremiI  de Mar,    III. TOTAL INFRACCIONES PENALES,344.0,348.0,1.2
Ripollet,    I. CRIMINALIDAD CONVENCIONAL,242.0,370.0,52.9
Ripollet,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Ripollet,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Ripollet,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,3.0,2.0,-33.3
Ripollet,    4. Secuestro,0.0,0.0,0.0
Ripollet,    5. Delitos contra la libertad sexual,1.0,6.0,500.0
Ripollet,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,3.0,100.0
Ripollet,    5.2.-Resto de delitos contra la libertad sexual,1.0,3.0,200.0
Ripollet,    6. Robos con violencia e intimidaciÃ³n,5.0,9.0,80.0
Ripollet,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,18.0,23.0
Ripollet,    7.1.-Robos con fuerza en domicilios,13.0,17.0,30.8
Ripollet,    8. Hurtos,63.0,106.0,68.3
Ripollet,    9. Sustracciones de vehÃ­culos,10.0,12.0,20.0
Ripollet,    10. TrÃ¡fico de drogas,1.0,1.0,0.0
Ripollet,    11. Resto de criminalidad convencional,141.0,211.0,49.6
Ripollet,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),66.0,81.0,22.7
Ripollet,    12.-Estafas informÃ¡ticas,65.0,80.0,23.1
Ripollet,    13.-Otros ciberdelitos,1.0,1.0,0.0
Ripollet,    III. TOTAL INFRACCIONES PENALES,308.0,451.0,46.4
RubI,    I. CRIMINALIDAD CONVENCIONAL,825.0,809.0,-1.9
RubI,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
RubI,    2. Homicidios dolosos y asesinatos en grado tentativa,1.0,1.0,0.0
RubI,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,7.0,3.0,-57.1
RubI,    4. Secuestro,0.0,0.0,0.0
RubI,    5. Delitos contra la libertad sexual,14.0,6.0,-57.1
RubI,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,8.0,3.0,-62.5
RubI,    5.2.-Resto de delitos contra la libertad sexual,6.0,3.0,-50.0
RubI,    6. Robos con violencia e intimidaciÃ³n,27.0,31.0,14.8
RubI,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,99.0,64.0
RubI,    7.1.-Robos con fuerza en domicilios,20.0,23.0,15.0
RubI,    8. Hurtos,186.0,206.0,10.8
RubI,    9. Sustracciones de vehÃ­culos,26.0,23.0,-11.5
RubI,    10. TrÃ¡fico de drogas,3.0,3.0,0.0
RubI,    11. Resto de criminalidad convencional,462.0,472.0,2.2
RubI,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),113.0,208.0,84.1
RubI,    12.-Estafas informÃ¡ticas,113.0,205.0,81.4
RubI,    13.-Otros ciberdelitos,0.0,3.0,100.0
RubI,    III. TOTAL INFRACCIONES PENALES,938.0,1017.0,8.4
Sabadell,    I. CRIMINALIDAD CONVENCIONAL,1973.0,2316.0,17.4
Sabadell,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Sabadell,    2. Homicidios dolosos y asesinatos en grado tentativa,3.0,2.0,-33.3
Sabadell,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,16.0,20.0,25.0
Sabadell,    4. Secuestro,0.0,0.0,0.0
Sabadell,    5. Delitos contra la libertad sexual,18.0,19.0,5.6
Sabadell,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,5.0,7.0,40.0
Sabadell,    5.2.-Resto de delitos contra la libertad sexual,13.0,12.0,-7.7
Sabadell,    6. Robos con violencia e intimidaciÃ³n,85.0,84.0,-1.2
Sabadell,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,156.0,149.0
Sabadell,    7.1.-Robos con fuerza en domicilios,111.0,117.0,5.4
Sabadell,    8. Hurtos,648.0,799.0,23.3
Sabadell,    9. Sustracciones de vehÃ­culos,40.0,44.0,10.0
Sabadell,    10. TrÃ¡fico de drogas,11.0,19.0,72.7
Sabadell,    11. Resto de criminalidad convencional,996.0,1180.0,18.5
Sabadell,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),384.0,525.0,36.7
Sabadell,    12.-Estafas informÃ¡ticas,370.0,511.0,38.1
Sabadell,    13.-Otros ciberdelitos,14.0,14.0,0.0
Sabadell,    III. TOTAL INFRACCIONES PENALES,2357.0,2841.0,20.5
Sant AdriI  de BesI²s,    I. CRIMINALIDAD CONVENCIONAL,748.0,792.0,5.9
Sant AdriI  de BesI²s,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Sant AdriI  de BesI²s,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Sant AdriI  de BesI²s,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,3.0,7.0,133.3
Sant AdriI  de BesI²s,    4. Secuestro,0.0,0.0,0.0
Sant AdriI  de BesI²s,    5. Delitos contra la libertad sexual,4.0,7.0,75.0
Sant AdriI  de BesI²s,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,1.0,3.0,200.0
Sant AdriI  de BesI²s,    5.2.-Resto de delitos contra la libertad sexual,3.0,4.0,33.3
Sant AdriI  de BesI²s,    6. Robos con violencia e intimidaciÃ³n,50.0,65.0,30.0
Sant AdriI  de BesI²s,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,50.0,19.0
Sant AdriI  de BesI²s,    7.1.-Robos con fuerza en domicilios,17.0,8.0,-52.9
Sant AdriI  de BesI²s,    8. Hurtos,241.0,251.0,4.1
Sant AdriI  de BesI²s,    9. Sustracciones de vehÃ­culos,22.0,16.0,-27.3
Sant AdriI  de BesI²s,    10. TrÃ¡fico de drogas,8.0,7.0,-12.5
Sant AdriI  de BesI²s,    11. Resto de criminalidad convencional,370.0,420.0,13.5
Sant AdriI  de BesI²s,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),105.0,116.0,10.5
Sant AdriI  de BesI²s,    12.-Estafas informÃ¡ticas,102.0,114.0,11.8
Sant AdriI  de BesI²s,    13.-Otros ciberdelitos,3.0,2.0,-33.3
Sant AdriI  de BesI²s,    III. TOTAL INFRACCIONES PENALES,853.0,908.0,6.4
Sant Andreu de la Barca,    I. CRIMINALIDAD CONVENCIONAL,123.0,106.0,-13.8
Sant Andreu de la Barca,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Sant Andreu de la Barca,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Sant Andreu de la Barca,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,5.0,0.0,-100.0
Sant Andreu de la Barca,    4. Secuestro,0.0,0.0,0.0
Sant Andreu de la Barca,    5. Delitos contra la libertad sexual,4.0,1.0,-75.0
Sant Andreu de la Barca,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,1.0,1.0,0.0
Sant Andreu de la Barca,    5.2.-Resto de delitos contra la libertad sexual,3.0,0.0,-100.0
Sant Andreu de la Barca,    6. Robos con violencia e intimidaciÃ³n,5.0,3.0,-40.0
Sant Andreu de la Barca,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,14.0,16.0
Sant Andreu de la Barca,    7.1.-Robos con fuerza en domicilios,11.0,9.0,-18.2
Sant Andreu de la Barca,    8. Hurtos,25.0,15.0,-40.0
Sant Andreu de la Barca,    9. Sustracciones de vehÃ­culos,5.0,2.0,-60.0
Sant Andreu de la Barca,    10. TrÃ¡fico de drogas,3.0,2.0,-33.3
Sant Andreu de la Barca,    11. Resto de criminalidad convencional,62.0,67.0,8.1
Sant Andreu de la Barca,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),32.0,59.0,84.4
Sant Andreu de la Barca,    12.-Estafas informÃ¡ticas,31.0,58.0,87.1
Sant Andreu de la Barca,    13.-Otros ciberdelitos,1.0,1.0,0.0
Sant Andreu de la Barca,    III. TOTAL INFRACCIONES PENALES,155.0,165.0,6.5
Sant Boi de Llobregat,    I. CRIMINALIDAD CONVENCIONAL,794.0,877.0,10.5
Sant Boi de Llobregat,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Sant Boi de Llobregat,    2. Homicidios dolosos y asesinatos en grado tentativa,1.0,1.0,0.0
Sant Boi de Llobregat,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,13.0,8.0,-38.5
Sant Boi de Llobregat,    4. Secuestro,0.0,0.0,0.0
Sant Boi de Llobregat,    5. Delitos contra la libertad sexual,6.0,7.0,16.7
Sant Boi de Llobregat,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,1.0,4.0,300.0
Sant Boi de Llobregat,    5.2.-Resto de delitos contra la libertad sexual,5.0,3.0,-40.0
Sant Boi de Llobregat,    6. Robos con violencia e intimidaciÃ³n,33.0,34.0,3.0
Sant Boi de Llobregat,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,43.0,50.0
Sant Boi de Llobregat,    7.1.-Robos con fuerza en domicilios,28.0,23.0,-17.9
Sant Boi de Llobregat,    8. Hurtos,307.0,275.0,-10.4
Sant Boi de Llobregat,    9. Sustracciones de vehÃ­culos,24.0,34.0,41.7
Sant Boi de Llobregat,    10. TrÃ¡fico de drogas,6.0,3.0,-50.0
Sant Boi de Llobregat,    11. Resto de criminalidad convencional,361.0,465.0,28.8
Sant Boi de Llobregat,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),203.0,240.0,18.2
Sant Boi de Llobregat,    12.-Estafas informÃ¡ticas,200.0,234.0,17.0
Sant Boi de Llobregat,    13.-Otros ciberdelitos,3.0,6.0,100.0
Sant Boi de Llobregat,    III. TOTAL INFRACCIONES PENALES,997.0,1117.0,12.0
Sant Cugat del VallI¨s,    I. CRIMINALIDAD CONVENCIONAL,1068.0,1008.0,-5.6
Sant Cugat del VallI¨s,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Sant Cugat del VallI¨s,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Sant Cugat del VallI¨s,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,7.0,8.0,14.3
Sant Cugat del VallI¨s,    4. Secuestro,0.0,0.0,0.0
Sant Cugat del VallI¨s,    5. Delitos contra la libertad sexual,9.0,6.0,-33.3
Sant Cugat del VallI¨s,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,2.0,2.0,0.0
Sant Cugat del VallI¨s,    5.2.-Resto de delitos contra la libertad sexual,7.0,4.0,-42.9
Sant Cugat del VallI¨s,    6. Robos con violencia e intimidaciÃ³n,32.0,34.0,6.3
Sant Cugat del VallI¨s,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,115.0,67.0
Sant Cugat del VallI¨s,    7.1.-Robos con fuerza en domicilios,95.0,61.0,-35.8
Sant Cugat del VallI¨s,    8. Hurtos,431.0,373.0,-13.5
Sant Cugat del VallI¨s,    9. Sustracciones de vehÃ­culos,21.0,26.0,23.8
Sant Cugat del VallI¨s,    10. TrÃ¡fico de drogas,0.0,7.0,100.0
Sant Cugat del VallI¨s,    11. Resto de criminalidad convencional,453.0,487.0,7.5
Sant Cugat del VallI¨s,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),184.0,224.0,21.7
Sant Cugat del VallI¨s,    12.-Estafas informÃ¡ticas,175.0,218.0,24.6
Sant Cugat del VallI¨s,    13.-Otros ciberdelitos,9.0,6.0,-33.3
Sant Cugat del VallI¨s,    III. TOTAL INFRACCIONES PENALES,1252.0,1232.0,-1.6
Sant Feliu de Llobregat,    I. CRIMINALIDAD CONVENCIONAL,383.0,337.0,-12.0
Sant Feliu de Llobregat,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Sant Feliu de Llobregat,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Sant Feliu de Llobregat,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,5.0,2.0,-60.0
Sant Feliu de Llobregat,    4. Secuestro,0.0,0.0,0.0
Sant Feliu de Llobregat,    5. Delitos contra la libertad sexual,6.0,4.0,-33.3
Sant Feliu de Llobregat,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,2.0,1.0,-50.0
Sant Feliu de Llobregat,    5.2.-Resto de delitos contra la libertad sexual,4.0,3.0,-25.0
Sant Feliu de Llobregat,    6. Robos con violencia e intimidaciÃ³n,16.0,11.0,-31.3
Sant Feliu de Llobregat,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,40.0,26.0
Sant Feliu de Llobregat,    7.1.-Robos con fuerza en domicilios,29.0,17.0,-41.4
Sant Feliu de Llobregat,    8. Hurtos,105.0,76.0,-27.6
Sant Feliu de Llobregat,    9. Sustracciones de vehÃ­culos,20.0,21.0,5.0
Sant Feliu de Llobregat,    10. TrÃ¡fico de drogas,2.0,0.0,-100.0
Sant Feliu de Llobregat,    11. Resto de criminalidad convencional,189.0,197.0,4.2
Sant Feliu de Llobregat,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),107.0,144.0,34.6
Sant Feliu de Llobregat,    12.-Estafas informÃ¡ticas,102.0,143.0,40.2
Sant Feliu de Llobregat,    13.-Otros ciberdelitos,5.0,1.0,-80.0
Sant Feliu de Llobregat,    III. TOTAL INFRACCIONES PENALES,490.0,481.0,-1.8
Sant Joan DespI,    I. CRIMINALIDAD CONVENCIONAL,239.0,216.0,-9.6
Sant Joan DespI,    1. Homicidios dolosos y asesinatos consumados,0.0,1.0,100.0
Sant Joan DespI,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,1.0,100.0
Sant Joan DespI,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,1.0,2.0,100.0
Sant Joan DespI,    4. Secuestro,0.0,0.0,0.0
Sant Joan DespI,    5. Delitos contra la libertad sexual,1.0,1.0,0.0
Sant Joan DespI,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,1.0,100.0
Sant Joan DespI,    5.2.-Resto de delitos contra la libertad sexual,1.0,0.0,-100.0
Sant Joan DespI,    6. Robos con violencia e intimidaciÃ³n,12.0,12.0,0.0
Sant Joan DespI,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,39.0,10.0
Sant Joan DespI,    7.1.-Robos con fuerza en domicilios,20.0,5.0,-75.0
Sant Joan DespI,    8. Hurtos,90.0,69.0,-23.3
Sant Joan DespI,    9. Sustracciones de vehÃ­culos,14.0,8.0,-42.9
Sant Joan DespI,    10. TrÃ¡fico de drogas,1.0,0.0,-100.0
Sant Joan DespI,    11. Resto de criminalidad convencional,81.0,112.0,38.3
Sant Joan DespI,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),73.0,116.0,58.9
Sant Joan DespI,    12.-Estafas informÃ¡ticas,72.0,110.0,52.8
Sant Joan DespI,    13.-Otros ciberdelitos,1.0,6.0,500.0
Sant Joan DespI,    III. TOTAL INFRACCIONES PENALES,312.0,332.0,6.4
Sant Just Desvern,    I. CRIMINALIDAD CONVENCIONAL,120.0,103.0,-14.2
Sant Just Desvern,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Sant Just Desvern,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Sant Just Desvern,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,1.0,1.0,0.0
Sant Just Desvern,    4. Secuestro,0.0,0.0,0.0
Sant Just Desvern,    5. Delitos contra la libertad sexual,0.0,0.0,0.0
Sant Just Desvern,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,0.0,0.0
Sant Just Desvern,    5.2.-Resto de delitos contra la libertad sexual,0.0,0.0,0.0
Sant Just Desvern,    6. Robos con violencia e intimidaciÃ³n,7.0,3.0,-57.1
Sant Just Desvern,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,18.0,2.0
Sant Just Desvern,    7.1.-Robos con fuerza en domicilios,14.0,2.0,-85.7
Sant Just Desvern,    8. Hurtos,39.0,22.0,-43.6
Sant Just Desvern,    9. Sustracciones de vehÃ­culos,9.0,9.0,0.0
Sant Just Desvern,    10. TrÃ¡fico de drogas,1.0,1.0,0.0
Sant Just Desvern,    11. Resto de criminalidad convencional,45.0,65.0,44.4
Sant Just Desvern,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),50.0,58.0,16.0
Sant Just Desvern,    12.-Estafas informÃ¡ticas,48.0,55.0,14.6
Sant Just Desvern,    13.-Otros ciberdelitos,2.0,3.0,50.0
Sant Just Desvern,    III. TOTAL INFRACCIONES PENALES,170.0,161.0,-5.3
Sant Pere de Ribes,    I. CRIMINALIDAD CONVENCIONAL,176.0,189.0,7.4
Sant Pere de Ribes,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Sant Pere de Ribes,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Sant Pere de Ribes,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,1.0,2.0,100.0
Sant Pere de Ribes,    4. Secuestro,0.0,0.0,0.0
Sant Pere de Ribes,    5. Delitos contra la libertad sexual,4.0,0.0,-100.0
Sant Pere de Ribes,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,1.0,0.0,-100.0
Sant Pere de Ribes,    5.2.-Resto de delitos contra la libertad sexual,3.0,0.0,-100.0
Sant Pere de Ribes,    6. Robos con violencia e intimidaciÃ³n,2.0,5.0,150.0
Sant Pere de Ribes,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,12.0,22.0
Sant Pere de Ribes,    7.1.-Robos con fuerza en domicilios,12.0,17.0,41.7
Sant Pere de Ribes,    8. Hurtos,37.0,51.0,37.8
Sant Pere de Ribes,    9. Sustracciones de vehÃ­culos,8.0,7.0,-12.5
Sant Pere de Ribes,    10. TrÃ¡fico de drogas,1.0,1.0,0.0
Sant Pere de Ribes,    11. Resto de criminalidad convencional,111.0,101.0,-9.0
Sant Pere de Ribes,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),55.0,83.0,50.9
Sant Pere de Ribes,    12.-Estafas informÃ¡ticas,54.0,83.0,53.7
Sant Pere de Ribes,    13.-Otros ciberdelitos,1.0,0.0,-100.0
Sant Pere de Ribes,    III. TOTAL INFRACCIONES PENALES,231.0,272.0,17.7
Sant Quirze del VallI¨s,    I. CRIMINALIDAD CONVENCIONAL,140.0,141.0,0.7
Sant Quirze del VallI¨s,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Sant Quirze del VallI¨s,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Sant Quirze del VallI¨s,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,2.0,2.0,0.0
Sant Quirze del VallI¨s,    4. Secuestro,0.0,0.0,0.0
Sant Quirze del VallI¨s,    5. Delitos contra la libertad sexual,2.0,1.0,-50.0
Sant Quirze del VallI¨s,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,0.0,0.0
Sant Quirze del VallI¨s,    5.2.-Resto de delitos contra la libertad sexual,2.0,1.0,-50.0
Sant Quirze del VallI¨s,    6. Robos con violencia e intimidaciÃ³n,3.0,5.0,66.7
Sant Quirze del VallI¨s,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,18.0,7.0
Sant Quirze del VallI¨s,    7.1.-Robos con fuerza en domicilios,12.0,3.0,-75.0
