"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427026.207","4581007.949","426934.306","4580807.027","2.126248","41.375466","Badal (Carreras i Candi)-","03","17","Sants-Montjuïc","Sants - Badal","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430992.942","4587775.458","430901.007","4587574.472","2.172906","41.436769","Llucmajor (Pi i Molist)-","08","48","Nou Barris","la Guineueta","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428579.91","4581345.197","428487.995","4581144.271","2.144785","41.378643","Tarragona (Elisi)-","03","15","Sants-Montjuïc","Hostafrancs","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429028.206","4580965.954","428936.287","4580765.032","2.150191","41.375267","Espanya (Avinguda Paral·lel)-","02","10","Eixample","Sant Antoni","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431187.406","4581149.515","431095.467","4580948.591","2.175987","41.377109","Drassanes (Santa Madrona)-","01","01","Ciutat Vella","el Raval","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428581.159","4585049.126","428489.245","4584848.166","2.144363","41.412003","METRO (L3) - Vallcarca-","06","28","Gràcia","Vallcarca i els Penitents","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426213.197","4580234.316","426121.304","4580033.401","2.116621","41.368424","METRO (L1) - Torrassa-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432510.747","4583113.8","432418.796","4582912.857","2.191592","41.394912","Bogatell (Pujades / Pere IV)-","10","66","Sant Martí","el Parc i la Llacuna del Poblenou","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431707.325","4585386.099","431615.383","4585185.135","2.181726","41.41531","Camp de l'Arpa (Indústria)-","10","64","Sant Martí","el Camp de l'Arpa del Clot","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428963.106","4580996.682","428871.188","4580795.76","2.149409","41.375538","METRO (L1) - Espanya-","02","09","Eixample","la Nova Esquerra de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","436093.853","4588139.562","436001.871","4587938.571","2.233917","41.440471","METRO (L10N) - Gorg-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431601.691","4590262.835","431509.751","4590061.826","2.179909","41.459224","METRO (L11) - Torre Baró | Vallbona-","08","54","Nou Barris","Torre Baró","",""
"K011","Transports i serveis relacionats","Tramvia","434021.534","4585878.64","433929.57","4585677.671","2.209361","41.41994","TRAMVIA (T5, T6) - BESÒS-","10","70","Sant Martí","el Besòs i el Maresme","",""
"K011","Transports i serveis relacionats","Tramvia","433089.866","4584362.195","432997.91","4584161.24","2.198381","41.406205","TRAMVIA (T4) - PERE IV-","10","71","Sant Martí","Provençals del Poblenou","",""
"K010","Transports i serveis relacionats","Telefèric","432180.132","4580715.447","432088.184","4580514.526","2.187907","41.373283","Telefèric de Barcelona-","01","03","Ciutat Vella","la Barceloneta","Pg Joan Borbó C Barcelona, 88","932252718"
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425055.24","4580168.262","424963.357","4579967.348","2.102785","41.367722","METRO (L1) - Can Serra-","","","","","",""
"K003","Transports i serveis relacionats","RENFE","432115.901","4586339.891","432023.955","4586138.918","2.186507","41.423935","RENFE - LA SAGRERA - MERIDIANA-","09","61","Sant Andreu","la Sagrera","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432756.421","4589115.048","432664.47","4588914.049","2.193862","41.448984","METRO (L1) - Trinitat Vella-","09","57","Sant Andreu","la Trinitat Vella","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430188.153","4582012.669","430096.224","4581811.737","2.163939","41.384796","METRO (L2) - Universitat-","02","10","Eixample","Sant Antoni","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","424225.178","4575131.252","424133.302","4574930.385","2.09349","41.322279","METRO (L9S) - Cèntric-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432155.968","4585482.356","432064.021","4585281.391","2.187083","41.416215","METRO (L1) - Navas-","09","63","Sant Andreu","Navas","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428447.673","4586528.032","428355.761","4586327.058","2.142591","41.425311","METRO (L3) - Vall d'Hebron-","07","40","Horta-Guinardó","Montbau","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429876.862","4583250.319","429784.936","4583049.375","2.160073","41.395916","METRO (L3) - Diagonal-","02","07","Eixample","la Dreta de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431782.478","4584492.053","431690.535","4584291.097","2.182726","41.407264","METRO (L2) - Encants-","10","64","Sant Martí","el Camp de l'Arpa del Clot","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434580.549","4585339.213","434488.58","4585138.249","2.216108","41.415127","METRO (L4) - Besòs Mar-","10","70","Sant Martí","el Besòs i el Maresme","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","426477.889","4583649.008","426385.994","4583448.062","2.11937","41.399203","FGC - REINA ELISENDA-","05","23","Sarrià-Sant Gervasi","Sarrià","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","427464.321","4579393.075","427372.416","4579192.168","2.13168","41.360962","FGC - ILDEFONS CERDÀ-","","","","","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","423696.607","4578548.962","423604.736","4578348.064","2.086746","41.353011","FGC - ALMEDA-","","","","","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","429242.29","4583714.245","429150.37","4583513.297","2.152429","41.400039","FGC - GRÀCIA (Pl. de Gal·la Placídia)-","06","31","Gràcia","la Vila de Gràcia","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","426274.529","4578783.125","426182.635","4578582.224","2.117531","41.35536","FGC - GORNAL-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426321.735","4579400.267","426229.84","4579199.36","2.11802","41.360923","METRO (L9SL10S) - Can Tries | Gornal-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434103.739","4588550.816","434011.775","4588349.822","2.210052","41.444014","METRO (L9N) - Can Peixauet-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427125.127","4581022.83","427033.226","4580821.908","2.127429","41.375609","METRO (L5) - Badal-","03","17","Sants-Montjuïc","Sants - Badal","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428216.717","4581497.679","428124.806","4581296.752","2.140424","41.379984","METRO (L5) - Sants Estació-","03","18","Sants-Montjuïc","Sants","",""
"K008","Transports i serveis relacionats","Estació marítima","431585.51","4580560.397","431493.567","4580359.478","2.180814","41.371837","Terminal Marítima Sud *Creuers-","01","01","Ciutat Vella","el Raval","Moll de Barcelona, 1*1","933068800"
"K009","Transports i serveis relacionats","Funicular","430714.189","4580900.951","430622.254","4580700.029","2.170357","41.374829","Funicular de Montjuïc-TMB-","03","11","Sants-Montjuïc","el Poble-sec","Av Paral.lel, 59","902075027"
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","428479.622","4584065.28","428387.709","4583864.329","2.143265","41.403133","FGC - PADUA-","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","425097.115","4579065.424","425005.232","4578864.521","2.103422","41.357794","FGC - L'HOSPITALET-AV. CARRILET-","","","","","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","428473.536","4583567.057","428381.623","4583366.111","2.143251","41.398645","FGC - MUNTANER-","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","425791.861","4579444.362","425699.971","4579243.455","2.11168","41.361271","FGC - SANT JOSEP-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431652.503","4582854.611","431560.56","4582653.671","2.181356","41.392505","Arc de Triomf (Roger de Flor)-","02","05","Eixample","el Fort Pienc","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434726.513","4589378.985","434634.544","4589177.983","2.217417","41.451524","Fondo (Sicília)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429467.956","4581413.878","429376.033","4581212.952","2.155396","41.37934","Rocafort (Calàbria / Sepúlveda)-","02","10","Eixample","Sant Antoni","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429820.191","4581819.373","429728.265","4581618.443","2.159561","41.383023","Urgell (Villarroel / Diputació)-","02","08","Eixample","l'Antiga Esquerra de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430301.501","4582147.476","430209.571","4581946.543","2.165279","41.38602","Universitat (Ronda Universitat)-","02","07","Eixample","la Dreta de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430251.394","4582119.424","430159.464","4581918.491","2.164683","41.385763","Universitat (Pelai)-","01","01","Ciutat Vella","el Raval","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","430499.451","4582153.888","430407.519","4581952.954","2.167646","41.386095","FGC - CATALUNYA (C. de Bergara)-","02","07","Eixample","la Dreta de l'Eixample","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","429671.428","4582968.673","429579.504","4582767.732","2.157649","41.393362","FGC - PROVENÇA (C. del Rossellò)-","02","07","Eixample","la Dreta de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432146.531","4583905.063","432054.584","4583704.113","2.187147","41.402008","Glòries (Avda. Meridiana)-","10","66","Sant Martí","el Parc i la Llacuna del Poblenou","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429067.161","4584455.775","428975.243","4584254.82","2.150247","41.406702","Lesseps (Plaça Lesseps)-","06","31","Gràcia","la Vila de Gràcia","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430473.234","4588356.906","430381.304","4588155.915","2.166619","41.441961","Canyelles (Via Favència)-","08","49","Nou Barris","Canyelles","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425036.585","4579092.13","424944.702","4578891.226","2.102695","41.358029","Av. Carrilet (Avinguda Carrilet)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432628.193","4582365.598","432536.241","4582164.662","2.19308","41.388183","Ciutadella | Vila Olímpica (Zoo)-","10","67","Sant Martí","la Vila Olímpica del Poblenou","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431058.293","4582319.317","430966.356","4582118.382","2.17431","41.387633","Urquinaona (Jonqueres)-","01","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429796.187","4583087.001","429704.261","4582886.059","2.159127","41.394438","Diagonal (Rambla Catalunya)-","02","07","Eixample","la Dreta de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431161.109","4583063.672","431069.171","4582862.73","2.175455","41.394346","Tetuan (Casp / Passeig de Sant Joan)-","02","07","Eixample","la Dreta de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427874.076","4575960.854","427782.166","4575759.979","2.136986","41.330086","Ecoparc (Carrer A / Carrer 4)-","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427541.372","4575244.817","427449.465","4575043.948","2.133096","41.323607","ZAL | Riu Vell (ZAL)-","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428480.558","4586481.629","428388.646","4586280.656","2.14299","41.424896","Vall d'Hebron (Mercat de Vall d'Hebron)-","07","41","Horta-Guinardó","la Vall d'Hebron","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434629.789","4585275.704","434537.82","4585074.74","2.216704","41.414559","Besòs Mar (Jaume Fabre)-","10","70","Sant Martí","el Besòs i el Maresme","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","424186.27","4586811.61","424094.397","4586610.635","2.091563","41.427474","FGC - LES PLANES-","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429089.601","4586046.054","428997.683","4585845.085","2.150329","41.421027","El Coll | La Teixonera (Passeig Mare de Déu del Coll)-","07","37","Horta-Guinardó","el Carmel","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431644.51","4585328.18","431552.568","4585127.217","2.180981","41.414783","Camp de l'Arpa (Passeig Maragall)-","10","64","Sant Martí","el Camp de l'Arpa del Clot","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431750.45","4586289.577","431658.507","4586088.605","2.18214","41.423451","Congrés (Matanzas)-","09","62","Sant Andreu","el Congrés i els Indians","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428025.642","4579351.162","427933.732","4579150.255","2.138395","41.360635","Foneria (Jardins dels Drets Humans)-","03","13","Sants-Montjuïc","la Marina de Port","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","427464.027","4583462.95","427372.123","4583262.005","2.131188","41.397617","FGC - LES TRES TORRES-","05","24","Sarrià-Sant Gervasi","les Tres Torres","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","424659.96","4585939.975","424568.083","4585739.008","2.09734","41.419668","FGC - BAIXADOR DE VALLVIDRERA-","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","433749.239","4590288.33","433657.279","4590087.32","2.205618","41.459634","Singuerlín (Passatge de Salvatella)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429990.157","4587001.013","429898.231","4586800.035","2.160994","41.429707","Horta (Tajo)-","07","43","Horta-Guinardó","Horta","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434103.892","4588576.685","434011.928","4588375.691","2.210051","41.444247","Can Peixauet (Avinguda Banús Baixa)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","424255.511","4575086.301","424163.634","4574885.435","2.093858","41.321877","Cèntric (C. Lleida)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430287.344","4582796.464","430195.414","4582595.525","2.165035","41.391864","Passeig de Gràcia (Aragó / Rambla Catalunya)-","02","07","Eixample","la Dreta de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430327.48","4582761.992","430235.549","4582561.053","2.165519","41.391557","Passeig de Gràcia (Consell de Cent)-","02","07","Eixample","la Dreta de l'Eixample","",""
"K003","Transports i serveis relacionats","RENFE","431586.499","4582785.247","431494.557","4582584.307","2.180575","41.391875","RENFE - ARC DE TRIOMF-","02","05","Eixample","el Fort Pienc","",""
"K003","Transports i serveis relacionats","RENFE","422565.576","4573165.776","422473.714","4572964.928","2.073913","41.304419","RENFE - AEROPORT-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431145.143","4586955.831","431053.206","4586754.853","2.174821","41.4294","Virrei Amat (Virrei Amat (mar))-","08","44","Nou Barris","Vilapicina i la Torre Llobeta","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434100.224","4586991.676","434008.26","4586790.697","2.210181","41.429971","Verneda (Ctra. Mataró)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427355.203","4580372.328","427263.299","4580171.412","2.130258","41.369771","Santa Eulàlia (Riera Blanca)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430149.156","4584341.099","430057.228","4584140.145","2.163204","41.405764","Joanic (Pi i Margall)-","06","32","Gràcia","el Camp d'en Grassot i Gràcia Nova","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431357.269","4586194.374","431265.33","4585993.403","2.177446","41.42256","Maragall (Ronda Guinardó - costat Mar)-","07","35","Horta-Guinardó","el Guinardó","",""
"K003","Transports i serveis relacionats","RENFE","428208.764","4581396.627","428116.853","4581195.701","2.140341","41.379074","RENFE - SANTS ESTACIÓ-","03","18","Sants-Montjuïc","Sants","",""
"K011","Transports i serveis relacionats","Tramvia","432120.222","4583868.972","432028.275","4583668.022","2.186836","41.401681","TRAMVIA (T4, T5, T6) - GLÒRIES-","02","05","Eixample","el Fort Pienc","",""
"K004","Transports i serveis relacionats","Tren a l'aeroport","428208.764","4581396.627","428116.853","4581195.701","2.140341","41.379074","Tren AEROPORT - SANTS ESTACIÓ-","03","18","Sants-Montjuïc","Sants","",""
"K004","Transports i serveis relacionats","Tren a l'aeroport","424033.841","4576123.885","423941.967","4575923.009","2.09108","41.331201","Tren AEROPORT - PRAT DE LLOBREGAT-","","","","","",""
"K004","Transports i serveis relacionats","Tren a l'aeroport","422565.576","4573165.776","422473.714","4572964.928","2.073913","41.304419","Tren AEROPORT- AEROPORT-","","","","","",""
"K003","Transports i serveis relacionats","RENFE","431641.551","4590527.36","431549.611","4590326.349","2.180357","41.46161","RENFE - TORRE BARÓ-","08","54","Nou Barris","Torre Baró","",""
"K003","Transports i serveis relacionats","RENFE","430660.853","4582367.011","430568.919","4582166.075","2.169552","41.388029","RENFE - CATALUNYA-","02","07","Eixample","la Dreta de l'Eixample","",""
"K011","Transports i serveis relacionats","Tramvia","422200.305","4578983.961","422108.448","4578783.059","2.068805","41.356785","TRAMVIA (T1,T2) - CORNELLÀ CENTRE-","","","","","",""
"K011","Transports i serveis relacionats","Tramvia","425838.683","4581151.128","425746.793","4580950.205","2.112031","41.376647","TRAMVIA (T1,T2,T3) - SANT RAMON-","04","20","Les Corts","la Maternitat i Sant Ramon","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431072.623","4587816.222","430980.687","4587615.236","2.173855","41.437143","Llucmajor (Plaça Jardins d'Alfàbia)-","08","45","Nou Barris","Porta","",""
"K008","Transports i serveis relacionats","Estació marítima","431101.864","4578456.025","431009.925","4578255.126","2.175271","41.352842","Terminal Marítima E *Creuers-","03","12","Sants-Montjuïc","la Marina del Prat Vermell","Moll Adossat, 9","933 068 800"
"K011","Transports i serveis relacionats","Tramvia","422837.374","4580555.809","422745.512","4580354.892","2.07622","41.371003","TRAMVIA (T2) - SANT MARTÍ DE L'ERM (Baixador)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427044.36","4582428.391","426952.46","4582227.456","2.126293","41.388261","Maria Cristina (Av. Diagonal / Doctor Ferran)-","04","21","Les Corts","Pedralbes","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427405.451","4581998.184","427313.547","4581797.253","2.130663","41.384419","Les Corts (Joan Güell)-","04","19","Les Corts","les Corts","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425403.973","4577609.09","425312.086","4577408.2","2.107269","41.344706","METRO (L1) - Hospital de Bellvitge-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434575.583","4584965.538","434483.614","4584764.577","2.216089","41.411761","El Maresme | Fòrum (Avinguda Diagonal)-","10","70","Sant Martí","el Besòs i el Maresme","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431886.214","4586977.787","431794.27","4586776.808","2.183687","41.429661","METRO (L1) - Fabra i Puig-","09","60","Sant Andreu","Sant Andreu","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432145.184","4584813.621","432053.237","4584612.662","2.187029","41.410191","METRO (L1) - Clot-","10","65","Sant Martí","el Clot","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431144.313","4584137.146","431052.375","4583936.194","2.175132","41.404013","METRO (L2) - Sagrada Família-","02","06","Eixample","la Sagrada Família","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431868.902","4589228.179","431776.959","4589027.18","2.183225","41.449928","METRO (L11) - Trinitat Nova-","08","53","Nou Barris","la Trinitat Nova","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430706.443","4582180.227","430614.509","4581979.293","2.170118","41.38635","METRO (L3) - Catalunya-","02","07","Eixample","la Dreta de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430522.632","4582596.681","430430.7","4582395.743","2.167872","41.390085","METRO (L4) - Passeig de Gràcia-","02","07","Eixample","la Dreta de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427424.715","4581967.902","427332.811","4581766.971","2.130897","41.384148","METRO (L3) - Les Corts-","04","19","Les Corts","les Corts","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432486.023","4588481.263","432394.074","4588280.27","2.190697","41.443253","METRO (L1) - Torras i Bages-","09","60","Sant Andreu","Sant Andreu","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","430594.303","4582119.587","430502.37","4581918.654","2.168784","41.385795","FGC - CATALUNYA-","02","07","Eixample","la Dreta de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430117.379","4580257.769","430025.45","4580056.853","2.163296","41.368985","METRO (FM) - Parc de Montjuïc-","03","11","Sants-Montjuïc","el Poble-sec","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432522.264","4587745.358","432430.315","4587544.372","2.191213","41.436628","METRO (L1) - Sant Andreu-","09","60","Sant Andreu","Sant Andreu","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430988.522","4582359.508","430896.585","4582158.572","2.173471","41.387989","METRO (L4) - Urquinaona-","01","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430555.141","4582525.2","430463.208","4582324.263","2.168269","41.389444","METRO (L2) - Passeig de Gràcia-","02","07","Eixample","la Dreta de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426395.612","4582184.809","426303.718","4581983.876","2.118564","41.386008","METRO (L3) - Palau Reial-","04","20","Les Corts","la Maternitat i Sant Ramon","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429657.401","4587927.68","429565.478","4587726.693","2.156904","41.438024","METRO (L3) - Valldaura-","07","43","Horta-Guinardó","Horta","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429400.306","4581405.655","429308.384","4581204.729","2.154588","41.37926","METRO (L1) - Rocafort-","02","09","Eixample","la Nova Esquerra de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427522.158","4579637.196","427430.252","4579436.287","2.132342","41.363166","METRO (L10S) - Ciutat de la Justícia-","","","","","",""
"K008","Transports i serveis relacionats","Estació marítima","430914.992","4578171.415","430823.055","4577970.518","2.17307","41.350262","Terminal Marítima A *Creuers-","03","12","Sants-Montjuïc","la Marina del Prat Vermell","Moll Adossat, 1*1","934127914"
"K010","Transports i serveis relacionats","Telefèric","430099.448","4580246.744","430007.519","4580045.828","2.163082","41.368884","Telefèric de Montjuïc-","03","11","Sants-Montjuïc","el Poble-sec","Av Miramar, 20",""
"K004","Transports i serveis relacionats","Tren a l'aeroport","432696.951","4587669.481","432605","4587468.496","2.193312","41.435959","Tren AEROPORT - SANT ANDREU COMTAL-","09","60","Sant Andreu","Sant Andreu","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","422162.837","4578435.921","422070.981","4578235.024","2.068427","41.351845","FGC - CORNELLÀ-RIERA-","","","","","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","417521.223","4582513.247","417429.411","4582312.314","2.012394","41.388104","FGC - SANT VICENÇ DELS HORTS-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430559.487","4582324.418","430467.554","4582123.483","2.168344","41.387636","Catalunya (Rambla Catalunya)-","02","07","Eixample","la Dreta de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432253.34","4584018.088","432161.392","4583817.137","2.188412","41.403035","Glòries (Badajoz)-","10","66","Sant Martí","el Parc i la Llacuna del Poblenou","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","424196.81","4575163.969","424104.934","4574963.102","2.093147","41.322571","Cèntric (Plaça Catalunya)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427963.211","4580998.011","427871.302","4580797.089","2.137453","41.375461","Plaça de Sants (Alcolea)-","03","18","Sants-Montjuïc","Sants","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428368.446","4580967.788","428276.533","4580766.866","2.142302","41.375225","Hostafrancs (Moianès)-","03","15","Sants-Montjuïc","Hostafrancs","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428948.945","4581019.471","428857.027","4580818.548","2.149237","41.375742","Espanya (Tarragona)-","02","09","Eixample","la Nova Esquerra de l'Eixample","",""
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","419347.693","4579117.936","419255.863","4578917.034","2.034689","41.357711","FGC - MOLÍ NOU-CIUTAT COOPERATIVA-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430568.548","4582275.257","430476.615","4582074.322","2.168458","41.387194","Catalunya (Ronda Universitat)-","02","07","Eixample","la Dreta de l'Eixample","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432495.375","4587666.445","432403.426","4587465.46","2.1909","41.435915","Sant Andreu (Plaça d'Orfila)-","09","60","Sant Andreu","Sant Andreu","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426376.681","4581062.378","426284.786","4580861.456","2.118475","41.375897","Collblanc (Av. Sant Ramon)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430102.624","4580245.587","430010.695","4580044.671","2.163121","41.368874","Parc de Montjuïc (Avinguda Miramar)-","03","11","Sants-Montjuïc","el Poble-sec","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428848.515","4587662.577","428756.6","4587461.593","2.147254","41.435565","Mundet (Passeig Vall d'Hebron)-","07","40","Horta-Guinardó","Montbau","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","435605.244","4587555.231","435513.266","4587354.246","2.228132","41.435169","Sant Roc (Alfons XII)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431042.473","4590671.749","430950.538","4590470.736","2.173167","41.462859","Can Cuiàs (Les Fustes)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425108.25","4580158.276","425016.367","4579957.362","2.10342","41.367637","Can Serra (Avinguda Can Serra)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427146.838","4580229.084","427054.936","4580028.169","2.127784","41.368463","Santa Eulàlia (Pont de la Torrassa)-","","","","","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427609.605","4580679.108","427517.699","4580478.189","2.133263","41.372557","Mercat Nou (Riera de Tena)-","03","18","Sants-Montjuïc","Sants","",""
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430827.747","4583105.489","430735.812","4582904.546","2.171463","41.394694","Girona (Girona)-","02","07","Eixample","la Dreta de l'Eixample","",""
