precio;sub_descr;href;ubicacion;banios;mt2;otros;latitude;longitude;habitaciones;planta;CCAA
950 €/mes;;/alquilar/piso-cotobro-30901757202_512325/;Cotobro (Almuñécar);2 baños;85 m²;Este precioso ático se sitúa a final de la playa de san cristóbal, cerca de la playa, comercios y restaurantes. Dispone de 2 dormi...;36.7339702;-3.7042621;2 habs.;7ª planta;granada
500 €/sem;Apartamento en calle Hurtado de Mendoza, 42;/alquilar/apartamento-almunecar_casco_urbano-39256428124_527266/;Casco Urbano (Almuñécar);1 baño;77 m²;Altura piso 2º, apartamento superficie total 77 m², superficie útil 77 m², habitaciones dobles: 2, 1 baño, adaptado a personas con...;36.7327530129052;-3.6839640307156345;2 habs.;2ª planta;granada
1.000 €/mes;;/alquilar/apartamento-velilla_taramay-879422082_173200/;Taramay (Almuñécar);2 baños;95 m²;En galera playa inmobiliaria grupo iris  alquila apartamento muy bien amueblado con una preciosa y amplia terraza frente a la pisc...;36.74803517;-3.663730817;2 habs.;1ª planta;granada
120 €/día;Piso en calle de Rambla del Espinar, 3;/alquilar/piso-la_herradura_distrito-30885233169_525717/;La Herradura (Almuñécar);2 baños;100 m²;"Apartamento en edificio moderno con ascensor y piscina comunitaria 
Se alquila por temporadas , no se alquila para todo el año 
Pr...";36.7359;-3.73866;3 habs.;2ª planta;granada
700 €/mes;Piso en calle Machaquito;/alquilar/piso-pajaritos_plaza_de_toros18014-45838898127_109300/;Pajaritos-Plaza de Toros (Distrito Beiro. Granada Capital);1 baño;99 m²;"Piso para alquiler de estudiantes  (10 meses).
Se trata de un piso situado frente a traumatología, en el barrio de san francisco j...";37.19424;-3.61036;3 habs.;;granada
A consultar;Casa en calle de la Cuesta Abadejo;/alquilar/casa-cotobro18690-45001435046_103200/;Cotobro (Almuñécar);2 baños;120 m²;Sensacional  casa adosada en  urbanización privada en almuñécar con gran piscina, jardines, pista de ...;36.7365;-3.70429;3 habs.;;granada
900 €/mes;Apartamento en calle Mayor Zaragoza, nº 1;/alquilar/apartamento-almunecar_centro_urbano-445862661_173200/;Taramay (Almuñécar);2 baños;86 m²;Inmobiliaria grupo iris alquila en galera playa este apartamento amueblado con terraza y preciosas  vistas al mar . Esta en una ur...;36.7483153;-3.6569989;2 habs.;2ª planta;granada
200 €/día;;/alquilar/piso-velilla_distrito-45016633071_528288/;Velilla (Almuñécar);1 baño;70 m²;En almuñécar, se encuentra este acogedor piso en alquiler vacacional. Con una superficie total de 70 m², distribuidos en 1 habitac...;36.73827406;-3.672515955;2 habs.;1ª planta;granada
490 €/sem;Apartamento en Paseo de Velilla, 1;/alquilar/apartamento-almunecar_los_pinos-875195339_500785/;Velilla (Almuñécar);1 baño;65 m²;"Propiedad en alquiler vacacional
Apartamento en 1ª línea de playa para alquilar vacacionalmente enfrente del parque acuático de al...";36.73232640822748;-3.6738579837692895;2 habs.;4ª planta;granada
850 €/mes;Estudio en calle Avda/ Mediterráneo, nº 51;/alquilar/estudio-cotobro18690-44166884271_103800/;Cotobro (Almuñécar);1 baño;40 m²;Se alquila por meses, semanas y quincenas. Precio según temporada. Consúltenos disponibilidad sin compromiso.;36.7433558;-3.701075;1 hab.;;granada
380 €/mes;Estudio en calle de La Paz, 22;/alquilar/estudio-granada_capital_centro_catedral-917419095_205700/;Centro-Catedral (Granada Capital);1 baño;35 m²;Estudio en pleno centro de granada. Primera planta sin ascensor. Ubicado junto a calle puentezuelas. A pocos minutos de catedral, ...;37.1744893;-3.603436;1 hab.;;granada
800 €/mes;Casa adosada en Lugar de Rambla Caballero, 20;/alquilar/casa_adosada-velilla_distrito-9219979681_500785/;Velilla (Almuñécar);2 baños;90 m²;Alquiler anual a partir del 1 de abril. Dúplex de lujo situado en la urbanización taramay, a sólo 200m de la playa del pozuelo. Co...;36.74802966869912;-3.6624134470496066;2 habs.;;granada
550 €/mes;Apartamento en Avenida de la Fuente Nueva, 2;/alquilar/apartamento-pajaritos_plaza_de_toros18001-45091818195_100500/;Pajaritos-Plaza de Toros (Distrito Beiro. Granada Capital);1 baño;30 m²;Referencia 467. Precioso estudio recién reformado y totalmente amueblado, situado en la calle san juan de dios. Agua sanitaria, in...;37.1805;-3.6069;1 hab.;2ª planta;granada
3.000 €/mes;;/alquilar/casa_adosada-la_herradura_distrito-35864563598_525717/;La Herradura (Almuñécar);3 baños;165 m²;"Alquiler por meses consulte disponibilidad 
Casa adosada en urbanización privada disponible desde ya hasta agosto 2024 y a partir ...";36.735188;-3.7376126;3 habs.;;granada
500 €/sem;Apartamento en Paseo de Velilla, 21;/alquilar/apartamento-velilla_distrito-39180713080_527266/;Velilla (Almuñécar);1 baño;73 m²;Altura piso 1º, apartamento superficie total 73 m², superficie útil 73 m², habitaciones dobles: 2, 1 baño, aire acondicionado (frí...;36.73747442704492;-3.6702377731742875;2 habs.;1ª planta;granada
1.200 €/mes;Apartamento en calle de Manila, 11;/alquilar/apartamento-almunecar_casco_urbano-42582301716_512325/;Casco Urbano (Almuñécar);1 baño;77 m²;No se alquila todo el año, solo temporadas cortas y meses durante el iniverno. Experimente el encanto de este encantador apartamen...;36.731228;-3.688213;1 hab.;3ª planta;granada
490 €/sem;Apartamento en Paseo de Velilla, 8;/alquilar/apartamento-velilla_distrito-35058413223_500785/;Velilla (Almuñécar);2 baños;80 m²;Apartamento en primera línea de playa velilla, en almuñécar. A tan solo 5 minutos del centro y 20 andando por el paseo marítimo. E...;36.735601803188736;-3.6720523700482093;2 habs.;11ª planta;granada
800 €/mes;;/alquilar/piso-figares_san_anton18005-44187688538_100500/;Figares-San Antón (Granada Capital);2 baños;87 m²;¡Por fin podrá disfrutar de una vivienda a la altura de sus expectativas¡. Este bonito piso esta situado en una de las mejores zon...;37.1683273;-3.5989029;2 habs.;4ª planta;granada
850 €/mes;Apartamento en Avenida del Mediterráneo, 51;/alquilar/apartamento-almunecar_casco_urbano-44171034005_103800/;Casco Urbano (Almuñécar);2 baños;46 m²;Apartamento de un dormitorio, recientemente renovado, con dos camas grandes, aire acondicionado en habitación y salón. Rincón come...;36.73458512099669;-3.702574338920635;1 hab.;10ª planta;granada
700 €/mes;;/alquilar/piso-granada_capital_centro_catedral18001-42557600145_998849/;Centro-Catedral (Granada Capital);1 baño;95 m²;Agencia nf alquila. Piso sin amueblar solo cocina amueblada, junto facultad de derecho. Se alquila bonito piso sin amueblar junto ...;37.1770068;-3.6019444;3 habs.;1ª planta;granada
825 €/mes;Piso en Avenida de la Ilustración, 127;/alquilar/piso-campus_de_la_salud_palacio_de_los_deportes18016-45036116468_997271/;Campus de la Salud-Palacio de los Deportes (Distrito Zaidín. Granada Capital);1 baño;68 m²;Este encantador piso en alquiler se encuentra en el primer piso de un edificio con ascensor en granada capital. Con una superficie...;37.14985;-3.5984175;2 habs.;1ª planta;granada
500 €/sem;Piso en calle Hurtado de Mendoza, 42;/alquilar/piso-almunecar_casco_urbano-39258736912_527266/;Casco Urbano (Almuñécar);1 baño;80 m²;Espléndido piso en el corazón de almuñécar, a 50 metros de la playa y 200 metros del centro de almuñécar, cocina independiente com...;36.7327530129052;-3.6839640307156345;2 habs.;2ª planta;granada
490 €/sem;;/alquilar/apartamento-almunecar_los_pinos-872960754_500785/;Velilla (Almuñécar);2 baños;75 m²;Alquiler vacacional. Apartamento en 1ª línea de playa. Situado en el paseo reina sofía, a pocos minutos a pie del centro de almuñé...;36.7302388;-3.6790574;2 habs.;9ª planta;granada
880 €/sem;Casa en Avenida de los Pinos, 34;/alquilar/casa-almunecar_los_pinos-240363243_173200/;Velilla (Almuñécar);3 baños;180 m²;En los pinos inmobiliaria grupo iris alquila preciosa villa en estilo andaluz rodeada de pinares sobre el mar mediterráneo. Situad...;36.738892722159875;-3.6744493246078496;3 habs.;;granada
480 €/sem;Apartamento en calle San Nicolás, 5;/alquilar/apartamento-salobrena_centro_urbano-39169670649_527266/;Salobreña;2 baños;127 m²;Superficie total 127 m², apartamento superficie útil 96 m², hab. Individuales: 2, habitaciones dobles: 2, 2 baños, aire acondicion...;36.74784171144748;-3.588922273655789;2 habs.;Bajo;granada
600 €/mes;;/alquilar/piso-zona_calle_poniente_avenida_cristobal_colon18100-45081869452_100500/;Zona Calle Poniente-Avenida Cristóbal Colón (Armilla);1 baño;62 m²;600  euros, comunidad incluida, dos dormitorios  principales,   todo amueblado ,  en residencial,  con patio de uso y disfrute de ...;37.143334478;-3.630877676;2 habs.;Bajo;granada
1.350 €/mes;;/alquilar/casa_adosada-velilla_distrito-29231112770_512325/;Velilla (Almuñécar);2 baños;130 m²;No se alquila todo el año. Preciosa casa adosada situada en medio de velilla, cerca de comercios y de la playa. La urbanización di...;36.7411417;-3.6696892;3 habs.;;granada
1.200 €/mes;;/alquilar/apartamento-almunecar_casco_urbano-29230333701_512325/;Casco Urbano (Almuñécar);1 baño;78 m²;No se alquila todo el año. Precioso apartamento situado en el paseo del altillo, en el centro del pueblo y en primera linea de pla...;36.7312583;-3.6903274;1 hab.;3ª planta;granada
1.000 €/mes;;/alquilar/piso-realejo-4224674372_513370/;Realejo (Granada Capital);2 baños;100 m²;Estupendo piso en alquiler, totalmente amueblado y equipado, 2 dormitorios, 2 baños completos, salón-comedor con cocina equipada d...;37.1755706;-3.5956712;2 habs.;1ª planta;granada
750 €/mes;;/alquilar/piso-juventud_sanders18003-45032597062_100500/;Juventud-Sanders (Distrito Ronda. Granada Capital);1 baño;74 m²;"Piso en alquiler de dos dormitorios, 1 baño, cocina y salón.
Piso para larga temporada, no se alquila a estudiantes
Calefacción in...";37.1844956;-3.6192049;2 habs.;5ª planta;granada
700 €/mes;;/alquilar/piso-armilla_san_miguel18100-45857606228_100500/;San Miguel (Armilla);2 baños;100 m²;700 euros, comunidad incluida,  en pleno centro de armilla,  tres dormitorios, baño y  aseo,  semiamueblado,  junto piscina munici...;37.144043768;-3.622416453;3 habs.;1ª planta;granada
500 €/sem;Piso en Paseo de Velilla, 18;/alquilar/piso-velilla_distrito-39239200142_527266/;Velilla (Almuñécar);1 baño;50 m²;Altura piso 3º, piso superficie total 50 m², superficie útil 50 m², habitaciones dobles: 1, 1 baño, antigüedad entre 30 y 50 años,...;36.73777809143679;-3.6699053965191633;1 hab.;3ª planta;granada
330 €/sem;Apartamento en calle Hurtado de Mendoza, 42;/alquilar/apartamento-almunecar_casco_urbano-39203520044_527266/;Casco Urbano (Almuñécar);1 baño;56 m²;Superficie total 56 m², apartamento superficie útil 56 m², habitaciones dobles: 1, 1 baño, antigüedad entre 20 y 30 años, armarios...;36.7327530129052;-3.6839640307156345;1 hab.;Bajo;granada
270 €/sem;Piso en Paseo de Velilla, nº 15;/alquilar/piso-velilla_taramay-945856909186781_109700/;Velilla (Almuñécar);1 baño;70 m²;Bonito apartamento con vistas al mar desde el salón y también desde el dormitorio. Ideal para parejas y también para parejas con u...;36.7380311;-3.6696637;1 hab.;7ª planta;granada
490 €/sem;Apartamento en Paseo de Velilla, 4;/alquilar/apartamento-velilla_taramay-11702010235_500785/;Velilla (Almuñécar);1 baño;70 m²;Apartamento de 2 dormitorios en primera línea de  playa velilla (almuñécar). 70 m². 10ª planta. Cuarto de baño, cocina equipada. S...;36.7341949;-3.6730693;2 habs.;10ª planta;granada
2.700 €/mes;Chalet en calle de Peña Baja, 8;/alquilar/chalet-las_palomas_cerro_gordo-29249512086_512325/;Las Palomas-Cerro Gordo (Almuñécar);2 baños;180 m²;Se localiza en la herradura esta preciosa villa grande situado en la zona de peña parda cerca de la playa. La villa se sitúa a cas...;36.74090142628648;-3.7550836517593766;4 habs.;;granada
750 €/mes;Piso en Paseo de Velilla, 48;/alquilar/piso-velilla_distrito-44200709764_100500/;Velilla (Almuñécar);1 baño;59 m²;"Alquiler de temporadas. 
Dsiponible: de octubre en adelante
El precio anunciado no corresponde al periodo estival. (consultar prec...";36.7431;-3.66468;1 hab.;10ª planta;granada
1.300 €/mes;Piso en Avenida del Doctor Oloriz;/alquilar/piso-pajaritos_plaza_de_toros18012-45052920349_109300/;Pajaritos-Plaza de Toros (Distrito Beiro. Granada Capital);2 baños;150 m²;"Visitas a partir del 1 de julio 2024.
Piso ideal para estudiantes de últimos cursos, opositores o trabajadores tipo sanitarios. Si...";37.18741;-3.608;4 habs.;;granada
850 €/mes;Piso en calle de Santiago, 25;/alquilar/piso-realejo18009-38400018532_100500/;Realejo (Granada Capital);2 baños;79 m²;Gran piso, en pleno realejo, uno de los mejores barrios de granada. A estrenar, completamente nuevo y moderna decoración. Muy bien...;37.1722;-3.593;2 habs.;2ª planta;granada
400 €/sem;Piso en calle Hurtado de Mendoza, 6;/alquilar/piso-almunecar_casco_urbano-39261097881_527266/;Casco Urbano (Almuñécar);1 baño;70 m²;Altura piso 1º, piso superficie total 70 m², superficie útil 70 m², hab. Individuales: 1, habitaciones dobles: 2, 1 baño, antigüed...;36.7328108574232;-3.6840718285497287;3 habs.;1ª planta;granada
1.150 €/mes;;/alquilar/piso-figares_san_anton18005-45853822065_995794/;Figares-San Antón (Granada Capital);2 baños;125 m²;"*se alquila a familias o parejas // no estudiantes.*

Se alquila piso parcialmente amueblado en el barrio de fígares, un emplazami...";37.1690933;-3.5983027;4 habs.;3ª planta;granada
1.100 €/mes;Estudio en calle de Verónica de la Virgen;/alquilar/estudio-figares_san_anton18005-44265843781_109300/;Figares-San Antón (Granada Capital);1 baño;64 m²;"Disponibilidad a partir del 4 de junio

Estupendo apartamento de 1 dormitorio completamente amueblado en pleno centro de granada, ...";37.1698888;-3.5994692;;;granada
A consultar;;/alquilar/chalet-la_herradura_distrito18690-45044158389_108500/;La Herradura (Almuñécar);2 baños;150 m²;Salon, cocina, 3 dormitorios, 2 baños, terraza con vistas al mar, piscina privada. Zona muy tranquilada , 5 minutos de playa cabri...;36.735188;-3.7376126;3 habs.;;granada
450 €/mes;;/alquilar/estudio-albaicin_distrito18010-44260768892_100500/;Albaicín (Granada Capital);1 baño;130 m²;"¡Descubre la magia del albaicín con unas vistas inigualables!

Sumérgete en el corazón de granada y vive una experiencia única en ...";37.182225892;-3.588365444;1 hab.;;granada
700 €/sem;Chalet pareado en calle Enebro, nº 8;/alquilar/chalet_pareado-las_palomas_cerro_gordo-152524819_173200/;Las Palomas-Cerro Gordo (Almuñécar);3 baños;140 m²;Inmobiliaria grupo iris alquilas para cortas estancias en la herradura , en pleno paraje natural de cerro gordo este fantastico ch...;36.73615130376844;-3.763123573552246;3 habs.;;granada
900 €/mes;Apartamento en calle Mayor Zaragoza, nº 2;/alquilar/apartamento-almunecar_centro_urbano-389500589_173200/;Taramay (Almuñécar);2 baños;83 m²;Inmobiliaria grupo iris alquila en playa galera este  apartamento bien amueblado con amplia terraza con vistas al mar . El apartam...;36.749067502662044;-3.6568057537078857;2 habs.;4ª planta;granada
A consultar;Casa en calle de la Cuesta Abadejo;/alquilar/casa-cotobro18690-45006381180_103200/;Cotobro (Almuñécar);2 baños;120 m²;Sensacional  casa adosada en  urbanización privada en almuñécar con gran piscina, jardines, pista de ...;36.7365;-3.70429;3 habs.;;granada
550 €/mes;;/alquilar/piso-la_zubia_centro_urbano-45039729802_101800/;La Zubia;1 baño;75 m²;Se alquila piso en la zubia. Consta de 2 dormitorios, 1 baño, cocina, salon y plaza de aparcamiento. Esta amueblado con electrodom...;37.1187082;-3.5780264;2 habs.;;granada
1.000 €/mes;Piso en calle Montes Claros, 15;/alquilar/piso-albaicin_distrito18010-45095691282_100500/;Albaicín (Granada Capital);1 baño;130 m²;"¡Descubre la magia del albaicín con unas vistas inigualables!

Sumérgete en el corazón de granada y vive una experiencia única en ...";37.1816;-3.58819;2 habs.;Subsótano;granada
600 €/mes;;/alquilar/piso-zona_de_san_cayetano_avenida_cristobal_colon-40840537231_101800/;Zona de San Cayetano-Avenida Cristóbal Colón (Churriana de La Vega);1 baño;80 m²;Se alquila piso en churriana. Consta de 2 dormitorios, 1 baño, cocina, salon, patio y plaza de parking. Esta amueblado con electro...;37.1482;-3.63852;2 habs.;;granada
1.200 €/mes;;/alquilar/casa-la_herradura_distrito-31671216210_525717/;La Herradura (Almuñécar);3 baños;120 m²;Se alquila casa para vacaciones , consulte precio y disponibilidad;36.738874642;-3.759287902;2 habs.;;granada
900 €/mes;;/alquilar/piso-granada_capital_centro_catedral18001-45091625468_513370/;Centro-Catedral (Granada Capital);1 baño;90 m²;Piso en alquiler totalmente amueblado, recibidor, 2 dormitorios, 1 baño, salón-comedor, cocina abierta por un ventanal al salón to...;37.1741346;-3.5998188;2 habs.;1ª planta;granada
650 €/mes;;/alquilar/apartamento-albaicin_distrito18010-44224263910_100500/;Albaicín (Granada Capital);1 baño;130 m²;"¡Descubre la magia del albaicín con unas vistas inigualables!

Sumérgete en el corazón de granada y vive una experiencia única en ...";37.1820868;-3.5883077;1 hab.;Subsótano;granada
1.300 €/mes;;/alquilar/atico-torrenueva_costa_torrenueva-45894914541_999165/;Torrenueva (Torrenueva Costa);2 baños;115 m²;"Atico de alquiler julio y agosto

Piso ático en la plaza de las marismas. Con 3 dormitorios, 2 baños, gran terraza y plaza de gara...";36.7056;-3.48956;3 habs.;;granada
750 €/mes;;/alquilar/piso-granada_capital_chana18015-36760593724_100500/;Chana (Granada Capital);1 baño;75 m²;"Disponible para estudiantes curso 2024/25 
Piso de alquiler en la chana, se encuentra en pasaje de san lucas, cerca de parque almu...";37.1929477;-3.6250571;3 habs.;4ª planta;granada
1.600 €/mes;;/alquilar/piso-calahonda_carchuna18730-45062078405_527294/;Calahonda-Carchuna (Motril);1 baño;95 m²;Se alquila piso a cien metros de la playa . En una zona muy céntrica de calahonda . Distribuido en tres dormitorios, cocina , lava...;36.700979;-3.4171866;3 habs.;2ª planta;granada
490 €/sem;Apartamento en Paseo de Velilla, nº 10;/alquilar/apartamento-velilla_taramay-1693786163_500785/;Velilla (Almuñécar);2 baños;70 m²;Apartamento vacacional situado en 1ª línea de playa velilla. Planta 9ª. Superf: 70m², 2 dormitorios, 2 cuartos de baño, cocina in...;36.7358877;-3.6717918;2 habs.;9ª planta;granada
750 €/mes;;/alquilar/piso-granada_capital_centro_catedral18002-45005540112_100500/;Centro-Catedral (Granada Capital);1 baño;60 m²;"Se alquila este bonito piso totalmente reformado y nuevo a estrenar! 
Solo para larga estancia, no contratos temporales de estudia...";37.1768745;-3.6038676;1 hab.;2ª planta;granada
700 €/mes;;/alquilar/apartamento-san_ildefonso_hospital_real18011-45004375588_100500/;San Ildefonso Hospital Real (Distrito Beiro. Granada Capital);1 baño;47 m²;"Descripción del piso:
Características principales:
Dos habitaciones amplias: disfruta de dos espaciosas y luminosas habitaciones, ...";37.1874244;-3.5992936;2 habs.;1ª planta;granada
800 €/sem;Apartamento en Paseo de la Reina Sofía, 2;/alquilar/apartamento-velilla_distrito-43413961126_500785/;Velilla (Almuñécar);2 baños;106 m²;Alquier vacacional. Gran apartamento situado en primera línea del paseo de reina sofía. Dispone de 3 habitaciones dobles, con terr...;36.73126028098356;-3.6823376186602275;3 habs.;9ª planta;granada
150 €/día;;/alquilar/apartamento-marina_del_este_punta_de_la_mona-43352979746_525717/;Marina del Este-Punta de la Mona (Almuñécar);2 baños;83 m²;Altura piso 2º, superficie total 83 m², hab. Individuales: 2, 2 baños, aire acondicionado (frío y calor), estado conservación: bue...;36.726340567;-3.730951921;2 habs.;2ª planta;granada
850 €/mes;;/alquilar/piso-campus_de_la_salud_palacio_de_los_deportes18016-45880286340_106000/;Campus de la Salud-Palacio de los Deportes (Distrito Zaidín. Granada Capital);2 baños;85 m²;Magnífico piso totalmente amueblado en una urbanización con amplios patios, piscinas comunitarias, zona infantil, portero físico, ...;37.1498429;-3.6020251;2 habs.;2ª planta;granada
850 €/mes;;/alquilar/piso-granada_capital_centro_catedral18001-25906371146_100500/;Centro-Catedral (Granada Capital);1 baño;85 m²;Disponible 01 julio. No se reserva para septiembre. Piso amueblado de tres dormitorios, un cuarto baño y un aseo en gran via de co...;37.1784544;-3.5991486;3 habs.;;granada
750 €/mes;;/alquilar/piso-pajaritos_plaza_de_toros18012-45836627923_501309/;Pajaritos-Plaza de Toros (Distrito Beiro. Granada Capital);1 baño;90 m²;Ideal estudiantes vivienda de 3 dormitorios totalmente amueblado y equipado todo en buen estado en general. La comunidad se encuen...;37.191042;-3.6092063;3 habs.;2ª planta;granada
A consultar;;/alquilar/piso-castell_de_ferro-45017534463_106000/;Castell de Ferro (Gualchos);1 baño;76 m²;"Alquilo piso meses de verano ( julio y agosto) zona centro de castell al lado del ayuntamiento y a unos 100 metros de la playa.
Co...";36.7221988;-3.3589025;2 habs.;2ª planta;granada
1.000 €/mes;;/alquilar/atico-norte_cartuja-44225626431_100500/;Cartuja (Distrito Norte. Granada Capital);1 baño;107 m²;"Disponible para próximo curso universitario, piso para estudiantes 4 dormitorios.

Junto a tráfico. Dispone de amplio salón-comedo...";37.1963958;-3.6009234;4 habs.;;granada
1.000 €/sem;Casa en calle del Nuevo Miramar, 14;/alquilar/casa-cotobro-15088820870_100500/;Cotobro (Almuñécar);3 baños;200 m²;"No se alquila todo el año. Bonita villa ""casa beto"" situado en la parte alta del mirador de san cristóbal, parking para 3 coches, ...";36.7362;-3.70707;5 habs.;;granada
450 €/mes;;/alquilar/estudio-pajaritos_plaza_de_toros18012-45098157276_501309/;Pajaritos-Plaza de Toros (Distrito Beiro. Granada Capital);1 baño;23 m²;Muy bien ubicado cercano a la avenida de la constitución y jardines del triunfo junto antigua facultad de medicina muy bien comuni...;37.1876521;-3.6067217;1 hab.;;granada
1.300 €/mes;;/alquilar/casa_adosada-velilla_distrito-29226499540_512325/;Velilla (Almuñécar);2 baños;130 m²;No se alquila todo el año. Preciosa casa adosada situada en la zona tranquila de fuentes de almuñecar, la urbanización dispone de ...;36.7460634;-3.6706018;3 habs.;;granada
750 €/mes;;/alquilar/apartamento-granada_capital_chana18015-45097132303_100500/;Chana (Granada Capital);;100 m²;Piso de 4 dormitorios en alquiler | zona la chana | precio de alquiler incluye la comunidad, el gasto de suministros es a cargo de...;37.1934745;-3.6275588;4 habs.;3ª planta;granada
720 €/mes;;/alquilar/piso-genil_cervantes18006-27598936026_524656/;Cervantes (Distrito Genil. Granada Capital);1 baño;67 m²;Te ofrecemos la posibilidad de vivir en el centro de la ciudad, con todas las ventajas que ello conlleva, en una fantástica urbani...;37.1650163;-3.5967606;1 hab.;4ª planta;granada
695 €/mes;;/alquilar/piso-figares_san_anton18006-15083461536_100500/;Figares-San Antón (Granada Capital);1 baño;44 m²;En residencial alcazar del genil. Junto a la rotonda del helicóptero. Con todo el trasporte público a un paso (metro en la puerta)...;37.1647448;-3.6006973;1 hab.;1ª planta;granada
100 €/día;Piso en Paseo de Andrés Segovia, 1;/alquilar/piso-la_herradura_distrito-37511946757_525717/;La Herradura (Almuñécar);1 baño;100 m²;Altura piso 1º, superficie total 100 m², 1 hab. Individuales:, 1 baño, armario empotrado , ascensor, cocina , comedor ,buen estado...;36.73874692;-3.75333194;1 hab.;1ª planta;granada
980 €/sem;;/alquilar/atico-almunecar_taramay-43430425386_173200/;Taramay (Almuñécar);3 baños;133 m²;Situado en un maravilloso enclave de la costa tropical y dentro del residencial galera playa, con piscina abierta todo el año rode...;36.74803517;-3.663730817;3 habs.;;granada
785 €/mes;;/alquilar/apartamento-almunecar_casco_urbano-24218069102_512325/;Casco Urbano (Almuñécar);1 baño;75 m²;No se alquila todo el año, sólo temporadas cortas y largas de máximo 4-5 meses. Bonito apartamento situado a 50 metros de la playa...;36.730682837;-3.695242586;1 hab.;3ª planta;granada
850 €/mes;;/alquilar/piso-granada_capital_centro_catedral-15085818085_513370/;Centro-Catedral (Granada Capital);1 baño;60 m²;Piso en alquiler,  totalmente amueblado y equipado,  2 dormitorios,  1 baño,  salón-comedor,  cocina abierta al salón (vitro,  ho...;37.1741059;-3.6001327;2 habs.;2ª planta;granada
575 €/mes;;/alquilar/piso-armilla_san_anton18100-45858672337_100500/;San Antón (Armilla);1 baño;72 m²;575 euros, comunidad incluida ,amueblado, pleno centro de armilla,  junto parada bus, parada metro, supermercados,  con ascensor y...;37.1409452;-3.625777;2 habs.;1ª planta;granada
900 €/mes;;/alquilar/piso-los_periodistas_parque_almunia_albayda18014-45023664862_100500/;Los Periodistas-Parque Almunia-Albayda (Granada Capital);;115 m²;¡¡¡Estudiantes!!! Magnifico piso al lado de alcampo, en el barrio de la cruz, (granada), se encuentra dentro de una urbanización p...;37.1954621;-3.6135076;3 habs.;4ª planta;granada
650 €/mes;;/alquilar/piso-pajaritos_plaza_de_toros18012-41688743831_501309/;Pajaritos-Plaza de Toros (Distrito Beiro. Granada Capital);1 baño;80 m²;"Libre 15 de febrero; amplio apartamento de 1 dormitorio, salón con cocina americana, 1 baño y terraza. Totalmente amueblado y equi...";37.1852543;-3.6036956;1 hab.;1ª planta;granada
A consultar;Casa en calle Mezquita , 18697 La Herradura, Granada, nº 1;/alquilar/casa-la_herradura_distrito-34199216332_525717/;La Herradura (Almuñécar);3 baños;200 m²;Superficie total 200 m², hab. Individuales: 3, 3 baños, aire acondicionado (frío y calor), armarios empotrados , asfaltado , chime...;36.734538942125646;-3.6907373279578946;3 habs.;;granada
900 €/mes;Casa en calle Lima;/alquilar/casa-zaidin_vergeles18007-42539294606_109300/;Zaidín-Vergeles (Distrito Zaidín. Granada Capital);1 baño;98 m²;"Disponibilidad desde mayo  .
Bonita vivienda de nueva construcción en el zaidin, en una sola planta de 100 m² y con esta distribuc...";37.15375;-3.6032;3 habs.;;granada
1.800 €/mes;;/alquilar/casa-cotobro-45061448063_525717/;Cotobro (Almuñécar);2 baños;200 m²;Se alquila casa en la herradura;36.7374404;-3.6944161;2 habs.;;granada
A consultar;Ático en calle del Tesorillo;/alquilar/atico-velilla_distrito-34250578474_108500/;Velilla (Almuñécar);3 baños;90 m²;Dos habitaciones.  Baño y aseo. Gran terraza. Piscina. Parking dentro de la urbanización. Wifi. Consulta precio y disponibilidad[i...;36.744;-3.66487;2 habs.;;granada
850 €/mes;;/alquilar/piso-velilla_distrito-43361195790_100500/;Velilla (Almuñécar);2 baños;103 m²;"Espectacular vivienda en la mejor zona de almuñecar, junto aquatropic y frente por frente a la playa.
En un edificio señorial en p...";36.7302388;-3.6790574;3 habs.;4ª planta;granada
750 €/mes;;/alquilar/piso-los_periodistas_parque_almunia_albayda18014-45047240062_101800/;Los Periodistas-Parque Almunia-Albayda (Granada Capital);2 baños;110 m²;Se alquila piso por la zona de parque almunia para estudiantes. Consta de 3 dormitorios, 2 baños, cocin y salon. Esta amueblado co...;37.1953895;-3.6220984;3 habs.;4ª planta;granada
800 €/mes;;/alquilar/apartamento-la_zubia_centro_urbano-45087336585_100500/;La Zubia;1 baño;72 m²;Espectacular apartamento tipo loft en la zubia, prácticamente a estrenar, con aerotermia. Dispone de 1 dormitorio, baño completo, ...;37.116639315;-3.59992589;1 hab.;Bajo;granada
600 €/día;;/alquilar/casa-marina_del_este_punta_de_la_mona-41734290372_525717/;Marina del Este-Punta de la Mona (Almuñécar);3 baños;192 m²;"Se alquila casa en la herradura, costa tropical, granada ,andalucía ,españa
Alquiler vacacional";36.7264689;-3.7350198;5 habs.;;granada
590 €/mes;Piso en calle de Isla Cabrera, 53;/alquilar/piso-las_tres_cruces-25834307439_205700/;Las Tres Cruces (Armilla);1 baño;70 m²;"Apartamento a 5 minutos del centro de armilla, calle isla cabrera
Entreplanta. La vivienda se distribuye en: 2 dormitorios - baño ...";37.14144808987915;-3.6215580679278507;2 habs.;Bajo;granada
695 €/mes;;/alquilar/piso-las_tres_cruces-44253471151_100500/;Las Tres Cruces (Armilla);1 baño;100 m²;Piso en el centro de armilla a escasos 50 metros de la parada del metropolitano. Cuenta con 100 m² construidos, 3 dormitorios, bañ...;37.1428657;-3.6293223;3 habs.;1ª planta;granada
