precio;sub_descr;href;ubicacion;habitaciones;mt2;planta;otros;latitude;longitude;banios;CCAA
1.900 €/mes;Piso en Carrer Serpis;/alquilar/piso-ciutat_jardi46022-45087354152_527170/;Ciutat Jardí (Distrito Algirós. València Capital);2 habs.;80 m²;9ª planta;"Contrato de 11 meses renovable para entrar ya! 
(1 mes de fianza y 1 mes de agencia inmobiliaria) 

Este maraviloso piso en alquil...";39.4736256;-0.3410485;2 baños;valencia
1.350 €/mes;Piso en calle Puebla Larga;/alquilar/piso-benimaclet_barrio46020-46728728406_100500/;Benimaclet (Distrito Benimaclet. València Capital);3 habs.;97 m²;7ª planta;Muy cerca de las universidades y en zona con todas las comodidades, alquilamos vivienda situada en una séptima y última altura con...;39.4836275;-0.3601405;2 baños;valencia
A consultar;Apartamento en Carrer Navegant, 17;/alquilar/apartamento-playa_de_gandia-45058736915_528520/;Playa de Gandia (Gandia);2 habs.;54 m²;2ª planta;"No están permitidas las fiestas ni cualquier otra actividad que contravenga la normativa de convivencia vecinal.
Consultar disponi...";39.00165137681873;-0.1669733576715089;1 baño;valencia
A consultar;Apartamento en Carrer Illes Balears, 23;/alquilar/apartamento-playa_de_gandia-45090932591_528520/;Playa de Gandia (Gandia);3 habs.;68 m²;8ª planta;"Alojamiento exclusivo familias
No se admiten grupos de jóvenes ni despedidas

Desde 125 € la noche. Consulte disponibilidad y prec...";38.99906512586659;-0.16354690627298396;2 baños;valencia
1.200 €/mes;Piso en Tres Forques;/alquilar/piso-olivereta_tres_forques-45052862348_100500/;Tres Forques (Distrito L'Olivereta. València Capital);3 habs.;75 m²;1ª planta;Vivienda de alquiler reformada y amueblada de tres dormitorios, comedor salón con salida a terraza de 80 m² aprox. Cocina totalmen...;39.4681436;-0.4056935;1 baño;valencia
6.000 €/mes;Ático en calle de las Ciudades Unidas;/alquilar/atico-bulevar_del_xuquer_el_maranyet46400-45076157737_101800/;Bulevar del Xúquer-El Maranyet (Cullera);3 habs.;180 m²;;Corta estancia. Fantástico ático a unos metros de la playa, en contacto con la naturaleza, en una excelente urbanización con zonas...;39.1815714;-0.2319526;2 baños;valencia
1.800 €/mes;Apartamento en Alboraia - Alboraya;/alquilar/apartamento-alboraia_alboraya_centro_urbano-46761128152_101800/;Alboraia - Alboraya;2 habs.;85 m²;2ª planta;Engel&völkers les presenta este maravilloso apartamento de diseño a estrenar con unas vistas privilegiadas, de dos habitaciones y ...;39.512808688;-0.320983798;2 baños;valencia
1.700 €/mes;Piso en Carrer de l'Almirall Cadarso;/alquilar/piso-eixample_gran_via46005-46742515615_100500/;Gran Via (Distrito L'Eixample. València Capital);2 habs.;79 m²;4ª planta;Grupo alain alquila estupenda y luminosa vivienda exterior de lujo totalmente reformada de 80 metros cuadrados con salón y habitac...;39.4645786;-0.3676605;1 baño;valencia
2.000 €/mes;Apartamento en Malvarrosa;/alquilar/apartamento-la_malva_rosa46011-46766053626_109300/;La Malva-rosa (Distrito Poblats Marítims. València Capital);4 habs.;84 m²;2ª planta;"Se alquila piso reformado para estudiantes a 500 metros de la playa de la malvarrosa y cerca de universidades.

El piso de 84m² cu...";39.4816866;-0.3290247;1 baño;valencia
A consultar;Apartamento en Passeig Marítim de Neptú, 39;/alquilar/apartamento-playa_de_gandia-45086740469_528520/;Playa de Gandia (Gandia);1 hab.;70 m²;1ª planta;"Exclusivo familias
No estan permitidas las reservas de grupos de jóvenes ni despedidas

Desde 150€/noche. Mínimo 5 noches los mese...";39.001625;-0.16055588;2 baños;valencia
2.000 €/mes;Chalet en Albalat dels Tarongers;/alquilar/chalet-albalat_dels_tarongers_centro_urbano-34243306529_109300/;Albalat dels Tarongers;4 habs.;110 m²;;"El chalet solo se alquila en junio-julio-agosto-septiembre, el resto del ano solo fines de semana y puentes.

117m² de vivienda, d...";39.7025455;-0.3356386;2 baños;valencia
1.800 €/mes;Piso en Sant Francesc;/alquilar/piso-sant_francesc46002-44203435119_108500/;Sant Francesc (Distrito Ciutat Vella. València Capital);2 habs.;80 m²;;Se alquila piso de dos habitaciones, un baño, cocina americana, totalmente reformado y amueblado. El edificio no dispone de ascens...;39.4700465;-0.3727588;1 baño;valencia
1.450 €/mes;Piso en Malilla;/alquilar/piso-cami_real46017-46720523702_100500/;Camí Real (Distrito Jesús. València Capital);3 habs.;122 m²;7ª planta;Se alquila espectacular vivienda completamente reformada de diseño, en residencial valturia, muy proxima a la nueva fe, en una sep...;39.438989213;-0.387727582;2 baños;valencia
800 €/mes;Piso en Camino al Mar;/alquilar/piso-cullera_sant_antoni-39187480091_101800/;Sant Antoni (Cullera);1 hab.;63 m²;4ª planta;Disponible solo  para cortas estancias excepto julio y agosto. Julio y agosto no disponible. Engel&völkers les presenta esta magní...;39.1667874;-0.2443396;1 baño;valencia
1.400 €/mes;Piso en Carrer de la Beneficència;/alquilar/piso-el_carme46003-44249929713_520944/;El Carme (Distrito Ciutat Vella. València Capital);2 habs.;60 m²;4ª planta;¡No pierdas la oportunidad de estrenar esta preciosa vivienda en el carmen! Con una superficie de 52m útiles, este piso es totalme...;39.4790189;-0.3821686;1 baño;valencia
850 €/mes;Apartamento en 2Nda Linea de Playa;/alquilar/apartamento-playa_de_gandia-40867827270_108900/;Playa de Gandia (Gandia);3 habs.;105 m²;2ª planta;"Álquiler temporal y vacacional

En las playa de gandia, zona ducal, paseo neptuno,  te ofrecemos este estupendo y coqueto apartame...";39.007371146;-0.16711352;2 baños;valencia
1.600 €/mes;Apartamento en Beteró;/alquilar/apartamento-betero46022-46762613966_109300/;Beteró (Distrito Poblats Marítims. València Capital);4 habs.;;;"¡Atención estudiantes!

Se ofrece en alquiler una amplia y luminosa vivienda de 4 habitaciones, situada en el animado barrio de be...";39.4718249;-0.3348692;2 baños;valencia
