precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;raw_json;CCAA
350.000 €;Chalet en Los Pinares-La Masia;/comprar/chalet-los_pinares_la_masia46117-43381332320_109300/;Los Pinares-La Masia (Bétera);5 habs.;2 baños;304 m²;;"📍¡Atención! 🏡tenemos para ti el chalet de tus sueños en bétera.🌟 ¡No podrás resistirte a esta increíble oferta! 😍

🌿imagina d...";39.6172297;-0.444821;;valencia
236.000 €;Piso en Avinguda del Cardenal Benlloch;/comprar/piso-el_pla_del_real_mestalla46021-43378973276_510657/;Mestalla (Distrito El Pla del Real. València Capital);1 hab.;1 baño;85 m²;4ª planta;Si buscas una vivienda luminosa, cómoda y en un edificio de calidad esta es tu casa. Edificio terminado en el año 2018 construído ...;39.4673031;-0.3562218;;valencia
650.000 €;Piso en La Xerea;/comprar/piso-la_xerea46003-93365282909_510657/;La Xerea (Distrito Ciutat Vella. València Capital);3 habs.;2 baños;139 m²;1ª planta;Altura piso 1º, piso superficie total 139 m², superficie útil 129 m², hab. Individuales: 2, habitaciones dobles: 1, 2 baños, aire ...;39.4733284;-0.372304;;valencia
440.000 €;Casa en Carrer de Menorca;/comprar/casa-godelleta_centro_urbano-33364385728_997517/;Godelleta;4 habs.;4 baños;350 m²;;Situada en la urbanización cumbres de calicanto, en la zona perteneciente al término municipal de godelleta, se encuentra esta cas...;39.4332387;-0.6142149;;valencia
1.399.639 €;Chalet en Avinguda de Blasco Ibáñez;/comprar/chalet-rocafort_centro_urbano46111-41745533097_155600/;Rocafort;8 habs.;5 baños;490 m²;;Superficie total 490 m², chalet superficie solar 791 m², superficie útil 490 m², hab. Individuales: 1, habitaciones dobles: 7, 4 b...;39.532967467;-0.411760202;;valencia
389.100 €;Piso en Avenida de las Tres Cruces, 19;/comprar/piso-vara_de_quart-4422636401_109700/;Vara de Quart (Distrito Patraix. València Capital);4 habs.;2 baños;114 m²;;4N. Piso en una finca de obra nueva de 114 m2 de superficie construida y emplazado en la zona de València Capital. Está dispuesto en 4 habitaciones, 2 baños completos y terraza. Cuenta como extras ascensor.;39,465354888;-0,406314677;;valencia
138.000 €;Piso en calle del Montego;/comprar/piso-canet_en_berenguer_centro_urbano-44229679026_100500/;Canet d'en Berenguer;2 habs.;1 baño;76 m²;1ª planta;Se vende un piso en canet pueblo precioso, a las afueras del pueblo donde la tranquilidad está asegurada y a la misma vez al lado ...;39.6766995;-0.2204526;;valencia
77.000 €;Casa en Carrer de la Verge del Castell;/comprar/casa-corbera_centro_urbano-40059983267_516920/;Corbera;5 habs.;1 baño;256 m²;;En la localidad de corbera encontramos esta fabulosa vivienda con múltiples posibilidades. La vivienda tiene aproximadamente 256 m...;39.1564455;-0.353663;;valencia
228.000 €;Ático en calle de la Nau;/comprar/atico-grau_venecia_rafalcaid-45063481595_101800/;Grau-Venècia-Rafalcaïd (Gandia);4 habs.;2 baños;125 m²;;Si quieres vivir en un sitio privilegiado aquí lo tienes ático en grao de gandía a 1 km de la playa de gandía, ubicado en una muy ...;38.9912286;-0.1620167;;valencia
990.000 €;Casa en Eliana (L);/comprar/casa-eliana_centre-15908187311_100600/;Centre (L'Eliana);7 habs.;3 baños;680 m²;;Bq 4351 (b) chalet en la eliana, zona alta, 3050 m² de parcela y 680 m² de casa. Consta de  7 habitaciones, 4 baños, 1 aseo, 3 sal...;39.5576409;-0.5472929;;valencia
286.000 €;Casa adosada en Urbanització Bosque, 272;/comprar/casa_adosada-chiva_centro_urbano-2573859465_109700/;Chiva;4 habs.;4 baños;140 m²;;Vivienda 11. Casa pareada de obra nueva, de 140 m² de superficie construida, y emplazada en la zona de valència capital.  Está dis...;39.4464612;-0.6204204;;valencia
590.000 €;Casa en Ronda del Puig de Santa María;/comprar/casa-los_monasterios_alfinach-33399603278_997517/;Los Monasterios-Alfinach (Puçol);4 habs.;4 baños;344 m²;;Este espectacular chalet se encuentra en la urbanización los monasterios de puzol, en la provincia de valencia. Construido en 1987...;39.638111041;-0.344923991;;valencia
380.000 €;Piso en Arrancapins;/comprar/piso-arrancapins46008-44225836657_510657/;Arrancapins (Distrito Extramurs. València Capital);4 habs.;2 baños;143 m²;2ª planta;"Fernando el católico.
Estupendo piso en finca señorial. Se vende piso exterior con ascensor, muy luminoso y con estancias muy ampl...";39.4689291;-0.3859739;;valencia
250.000 €;Piso en calle de San Roque;/comprar/piso-benicalap_barrio46015-43415930103_100500/;Benicalap (Distrito Benicalap. València Capital);3 habs.;;89 m²;1ª planta;"¡Gran oferta para inversores! Se vende apartamento con licencia turística!
 
 Apartamento completamente amueblado y preparado para...";39.4929324;-0.3965097;;valencia
240.000 €;Chalet en Polideportivo;/comprar/chalet-la_pobla_de_vallbona_centro_urbano-40070788551_100500/;La Pobla de Vallbona;3 habs.;1 baño;171 m²;;Te presentamos esta propiedad única, un chalet ubicado en uno de los extremos del casco urbano de la pobla de vallbona, ofreciendo...;39.588706519;-0.542367959;;valencia
650.000 €;Piso en calle de María Cristina;/comprar/piso-el_mercat46001-33350330921_100500/;El Mercat (Distrito Ciutat Vella. València Capital);7 habs.;2 baños;210 m²;2ª planta;Grupo alain inmobiliaria vende vivienda  de 200 m² en el centro de valencia para reformar, su estado actual es el original. Está s...;39.4729768;-0.3775619;;valencia
545.000 €;Piso en Urbanització Santa Bàrbara, 35;/comprar/piso-rocafort_centro_urbano46111-40931757701_108900/;Rocafort;4 habs.;3 baños;247 m²;;Ecom consultores ofrece vivienda en exclusiva en planta baja de 247 m² con un gran jardín de uso privado de 330 m² en el centro de...;39.545765;-0.421283;;valencia
53.000 €;Casa en Carrer de Cervantes;/comprar/casa-llauri_centro_urbano-36695637856_516920/;Llaurí;2 habs.;1 baño;99 m²;;Oportunidad de adquirir una casa de pueblo, con un patio grande y soleado. La vivienda tiene una superficie construida de 99 metro...;39.1469229;-0.3317823;;valencia
265.000 €;Apartamento en Playa La Pobla de Farnals;/comprar/apartamento-playa_la_pobla_de_farnals-43384079863_521567/;Playa La Pobla de Farnals (La Pobla de Farnals);2 habs.;1 baño;130 m²;Bajo;Vivienda estupenda ubicada en planta baja, en uno de los mejores y más modernos complejos de la playa de farnals. Muy cerquita de ...;39.560982631;-0.289146624;;valencia
334.900 €;Chalet en La Pobla de Vallbona;/comprar/chalet-la_pobla_de_vallbona_centro_urbano-45008408293_109300/;La Pobla de Vallbona;3 habs.;2 baños;199 m²;;Oportunidad en la zona de maravisa ,san lazaro .chalet con una parcela de 938m² la vivienda hace esquina teniendo mucha mas privac...;39.5897739;-0.5149152;;valencia
375.000 €;Ático en Carrer de San Vicente Mártir;/comprar/atico-la_creu_coberta46007-30045318549_510657/;La Creu Coberta (Distrito Jesús. València Capital);2 habs.;1 baño;80 m²;;Selección inmobiliaria ofrece ático con vistas panorámicas de 360º. Junto al futuro parque central y a tan solo 10 minutos del ce...;39.456939;-0.3835376;;valencia
415.000 €;Chalet en La Pobla de Vallbona;/comprar/chalet-la_pobla_de_vallbona_centro_urbano-43400497510_109300/;La Pobla de Vallbona;4 habs.;2 baños;271 m²;;🏡 ¡Bienvenido al sueño de tu vida en la pobla de vallbona! Te presentamos este espectacular chalet en una exclusiva parcela de 47...;39.5845641;-0.5234166;;valencia
122.000 €;Casa en Carrer de San Sebastián, 17;/comprar/casa-oliva_nucli_urba-42580682957_100500/;Nucli Urbà (Oliva);3 habs.;1 baño;105 m²;;Casa en oliva, situada cerca de la emblemática iglesia de san roque. Ubicada en el casco histórico, en una calle tranquila y enca...;38.9194;-0.123466;;valencia
77.000 €;Piso en Gandia;/comprar/piso-republica_argentina_iglesia_cristo_rey46701-44230885154_104700/;República Argentina-Iglesia Cristo Rey (Distrito Gandia Ciutat. Gandia);3 habs.;;95 m²;;Muy buena oportunidad del mes: excelente piso en una zona ideal . Muy cerca de correos(calle ferrocarril de alcoi) este piso tiene...;38.9669782;-0.1849358;;valencia
140.000 €;Piso en Naquera;/comprar/piso-naquera_naquera_centro_urbano-43380985926_100500/;Nàquera - Náquera;2 habs.;2 baños;126 m²;Bajo;Bonito piso en nàquera, acogedor y bien ubicado, con gran terraza, plaza de garaje y trastero. La vivienda, de 87m² construidos, s...;39.6517319;-0.426092;;valencia
55.000 €;Casa en Xàtiva;/comprar/casa-xativa_centro_urbano-30921532582_100900/;Xàtiva;3 habs.;2 baños;80 m²;;Si lo que necesitas es tranquilidad, ven a ver esta acogedora casa situada en el casco antiguo de xàtiva. Se encuentra muy bien co...;38.987086299;-0.51587904;;valencia
197.000 €;Apartamento en Jeresa;/comprar/apartamento-gandia-43342163675_109300/;Gandia;2 habs.;2 baños;66 m²;;Bienvenido a xeresa del monte, un encantador complejo residencial ubicado en jeresa, valencia. A solo unos minutos de la playa de...;38.9652988;-0.1874128;;valencia
152.500 €;Piso en Carrer de les Roses, 20;/comprar/piso-manises_centre-43413722090_993432/;Centre (Manises);1 hab.;1 baño;53 m²;2ª planta;"Inicio obra febrero 2024

En rosas20 te ofrecemos una estupenda oportunidad de mejorar tu calidad de vida disfrutando de un entorn...";39.49183;-0.46458173;;valencia
60.000 €;Piso en Avinguda de la Pau;/comprar/piso-alcudia_de_crespins_centro_urbano-40090253808_513794/;L'Alcúdia de Crespins;2 habs.;1 baño;110 m²;Bajo;Piso en venta en l'alcúdia de crespins. Amplia vivienda de 103m² en buen estado. Consta de dos habitaciones, baño completo, cocina...;38.9726142;-0.589513;;valencia
136.000 €;Finca rústica en Ador;/comprar/finca_rustica-ador_centro_urbano-39176382998_997486/;Ador;2 habs.;1 baño;107 m²;;"Bonita casa  de campo en marchuquera con construcción  legalizada. 
Dispone de luz iberdrola.
Ubicada a pocos km de gandia y en un...";38.9203154;-0.2236908;;valencia
215.000 €;Ático en Passeig del Llac;/comprar/atico-tavernes_de_la_valldigna_centro_urbano-44197669759_997517/;Tavernes de la Valldigna;2 habs.;1 baño;136 m²;;Situado en un enclave fantástico de la costa valenciana, se ofrece a la venta este espectacular ático dúplex con impresionantes vi...;39.1027645;-0.2240446;;valencia
380.000 €;Piso en Ciutat de Les Arts I de Les Ciencies;/comprar/piso-ciutat_de_les_arts_i_de_les_ciencies46013-37597739339_100500/;Ciutat de les Arts i de les Ciències (Distrito Quatre Carreres. València Capital);2 habs.;2 baños;92 m²;1ª planta;"Grupo alain inmobiliaria vende piso con piscina en valencia. 

En un complejo con piscina, zona infantil, gimnasio, pista de pádel...";39.4536066;-0.3613194;;valencia
400.000 €;Piso en Carrer de Maties Perelló;/comprar/piso-russafa46005-41717948710_997517/;Russafa (Distrito L'Eixample. València Capital);5 habs.;2 baños;152 m²;1ª planta;En el codiciado barrio de ruzafa, se presenta esta emocionante oportunidad de inversión. Este primer piso, situado en un edificio ...;39.461618;-0.3672391;;valencia
267.000 €;Apartamento en Carrer Formentera;/comprar/apartamento-playa_de_gandia-42510557699_100500/;Playa de Gandia (Gandia);4 habs.;1 baño;110 m²;5ª planta;"Espectacular apartamento en segunda linea de la playa de gandía a 70m del mar, zona céntrica 
 Pero tranquila,  con 110m² de super...";39.0084414;-0.1674957;;valencia
1.250.000 €;Finca rústica en calle Camí Pla de Lloret;/comprar/finca_rustica-santa_anna_urbanitzacions46728-30073740045_106700/;Santa Anna-Urbanitzacions (Gandia);;;7.154 m²;;Ponemos a disposición este magnífico centro hípico de 21.075m² con unas inmejorables instalaciones. Ubicado en un paraje natural y...;38.9656;-0.258326;;valencia
140.000 €;Piso en Avenida Islas Baleares;/comprar/piso-alginet_centro_urbano-945856907224200_109700/;Alginet;3 habs.;2 baños;111 m²;2ª planta;140.000 €. Alginet, a estrenar, 3 hab. Con armarios empotrados, salón comedor con terraza, cocina independiente con galeria, 2 bañ...;39.2649026;-0.4679856;;valencia
221.000 €;Piso en Plaza de La Libertad,  2;/comprar/piso-zona_del_riu46920-4506471120_109700/;Zona del Riu (Mislata);3 habs.;2 baños;88 m²;;3 dormitorios con superficies entre 88 y 89 m2 construidos, 59 m2 útiles. Todas las viviendas tienen terrazas y dos garajes incluidos en precio. Con precio desde 221.000 € más IVA y trastero a consultar;39,4708;-0,424644;;valencia
58.000 €;Piso en Carrer A Villa Aurora;/comprar/piso-alcudia_de_crespins_centro_urbano-45015177838_513794/;L'Alcúdia de Crespins;3 habs.;2 baños;80 m²;Bajo;¡Oportunidad única en alcúdia de crespins, valencia! Te presentamos este maravilloso piso en planta baja, ubicado en un edificio c...;38.97506144;-0.59502986;;valencia
128.000 €;Apartamento en Bellreguard;/comprar/apartamento-bellreguard_centro_urbano-29208364665_997486/;Bellreguard;2 habs.;1 baño;65 m²;1ª planta;"Bonito apartamento en 2ª línea de playa totalmente refformado y amueblado.
2 dormitorios dobles,
1 baño completo con ducha,
Cocina...";38.964340741;-0.130846197;;valencia
185.000 €;Casa en Yátova;/comprar/casa-yatova_centro_urbano-21691123738_992277/;Yátova;4 habs.;3 baños;213 m²;;". Bonito adosado. Planta baja y dos alturas: vivienda 213 m²;distribuida,planta baja habilitada coc cocina,baño,trastero,terraza,g...";39.385116656538116;-0.8078100192444796;;valencia
303.000 €;Piso en Playa de Tavernes de La Valldigna;/comprar/piso-playa_de_tavernes_de_la_valldigna-7577377107_997517/;Platja de Tavernes de la Valldigna (Tavernes de la Valldigna);3 habs.;2 baños;87 m²;6ª planta;En tavernes de la valldigna, una de las zonas costeras más tranquilas de valencia, a unos 30 minutos de la capital, y rodeados de ...;39.104174659;-0.2228011;;valencia
124.000 €;Chalet en Corbera;/comprar/chalet-corbera_centro_urbano-43383111108_106700/;Corbera;3 habs.;2 baños;341 m²;;"Sin ninguna comisión!!

Chalet en el forn de carrascosa con una excelente ubicación y con luz corriente y dos pozos propios legali...";39.159950914;-0.356656949;;valencia
295.000 €;Ático en Carrer de les Roses, 20;/comprar/atico-manises_centre-3162275320_109700/;Centre (Manises);3 habs.;2 baños;96 m²;;Escalera 4. Ático c. Ático en un edificio de obra nueva de 96 m² de superficie construida y ubicado en la zona de manises, enclava...;39.491670136;-0.46471119;;valencia
135.000 €;Piso en Carrer de Cotlliure;/comprar/piso-platja_oliva-33354653208_525356/;Platja d'Oliva (Oliva);3 habs.;1 baño;181 m²;Bajo;Increible oportunidad! Se vende esta maravillosa vivienda por debajo de su valor de mercado. Con 3 habitaciones, un amplio patio q...;38.9155895;-0.0803896;;valencia
645.000 €;Apartamento en Carrer de Pérez Pujol;/comprar/apartamento-sant_francesc46002-45023701880_100500/;Sant Francesc (Distrito Ciutat Vella. València Capital);3 habs.;3 baños;169 m²;1ª planta;Grupo alain inmobiliario vende,  hermoso piso de 169m, junto plaza del ayuntamiento,  finca del año  1905,  tiene techos altos, el...;39.4701367;-0.3749207;;valencia
400.000 €;Piso en Plaza de España;/comprar/piso-arrancapins46007-43413743309_100500/;Arrancapins (Distrito Extramurs. València Capital);3 habs.;1 baño;172 m²;1ª planta;Grupo alain inmobiliaira vende piso para reformar de 172 metros cuadrados en el centro de valencia, zona con todos los servicios n...;39.465485185;-0.381794246;;valencia
1.300.000 €;Piso en Passeig de l'Albereda;/comprar/piso-exposicio-34183144611_100500/;Exposició (Distrito El Pla del Real. València Capital);4 habs.;2 baños;185 m²;7ª planta;Grupo alain inmobiliaria vende preciosa vivienda situada en una de las mejores zonas de valencia, en primera línea de la alameda y...;39.475637;-0.3655471;;valencia
226.999 €;Ático en La Pobla de Vallbona;/comprar/atico-la_pobla_de_vallbona_centro_urbano-45025376208_109300/;La Pobla de Vallbona;2 habs.;1 baño;90 m²;;Atico en venta ,magnifico atico en zona residencial con piscina,jardín,parque infantil ,garaje y trastero .la vivienda del 2008 ,9...;39.578436133;-0.537714632;;valencia
170.000 €;Piso en Grau-Venècia-Rafalcaïd;/comprar/piso-grau_venecia_rafalcaid-43385358735_997486/;Grau-Venècia-Rafalcaïd (Gandia);3 habs.;2 baños;129 m²;1ª planta;"Piso con garaje y trastero incluidos en el precio,
Finca del 2004,
Cercano al puerto pesquero del grao de gandía,
3 dormitorios co...";38.9906393;-0.160711;;valencia
160.000 €;Piso en Carrer del Cardenal Cisneros;/comprar/piso-republica_argentina_iglesia_cristo_rey46701-45082316982_526805/;República Argentina-Iglesia Cristo Rey (Distrito Gandia Ciutat. Gandia);3 habs.;2 baños;135 m²;3ª planta;"Amplia vivienda en gandia: con garaje y trastero y muy cerca de la estación de trenes 

Adaix graogandia, le complace presentarles...";38.9733914;-0.183067;;valencia
455.000 €;Chalet unifamiliar en Carrer de Penya Roja;/comprar/chalet_unifamiliar-barx_centro_urbano-41672704989_520494/;Barx;3 habs.;2 baños;197 m²;;Ubicado en la mejor urbanización de montaña próxima a la ciudad de gandía, encontramos este precioso chalet de 197 m² construidos ...;39.010197512;-0.287418625;;valencia
85.000 €;Casa en calle de Eusebio Benedito;/comprar/casa-riba_roja_de_turia_centro_urbano-35069456629_101800/;Riba-roja de Túria;2 habs.;1 baño;144 m²;;Fincaturia pone a su disposición esta casa de pueblo segregada en planta baja y sótano ideal para vivir en zona tranquila, en la p...;39.5468805;-0.5659893;;valencia
280.000 €;Piso en Carrer de la Creu Roja, 1;/comprar/piso-vara_de_quart46014-42547318986_109300/;Vara de Quart (Distrito Patraix. València Capital);2 habs.;2 baños;194 m²;2ª planta;Venta suspendida;39.4585589;-0.4066278;;valencia
258.000 €;Chalet en Safor;/comprar/chalet-oliva_nova-44239878437_108700/;Oliva Nova (Oliva);3 habs.;1 baño;89 m²;;"***bienvenido a esta encantadora casa unifamiliar en oliva***

* salón * naya * terraza * 3 dormitorios * varios armarios empotrad...";38.893526481;-0.050992337;;valencia
1.100.000 €;Chalet en Carrer de Legazpi;/comprar/chalet-playa_de_gandia-39179160937_100500/;Playa de Gandia (Gandia);6 habs.;3 baños;402 m²;;- inmobiliaria gestiservices se complace en presentarles una inversio sin precedentes  en venta dos casas con referencias catastra...;39.0057053;-0.1662434;;valencia
335.000 €;Piso en La Xerea;/comprar/piso-la_xerea46003-40898509751_100900/;La Xerea (Distrito Ciutat Vella. València Capital);3 habs.;1 baño;88 m²;2ª planta;Estupenda vivienda en venta en pleno centro de valencia, junto a la plaza de la virgen y el jardín del turia, de 3 dormitorios, 1 ...;39.4761949;-0.3728224;;valencia
125.000 €;Piso en Catarroja;/comprar/piso-catarroja_centro_urbano-44207440860_100500/;Catarroja;2 habs.;1 baño;65 m²;Bajo;Nouval presenta en exclusiva esta coqueta planta baja la vivienda esta en proceso de reforma integral y se entraga totalmente term...;39.406881;-0.401094;;valencia
420.000 €;Chalet en Urbanizaciones Monte;/comprar/chalet-oliva_nucli_urba-45038204464_106000/;Nucli Urbà (Oliva);8 habs.;4 baños;400 m²;;Susan thomas, tu personal shopper inmobiliario de confianza en la costa blanca, te presenta esta fantástica villa en maravillosa u...;38.912483606;-0.13764983;;valencia
235.000 €;Estudio en El Pla del Remei;/comprar/estudio-el_pla_del_remei46004-40075680076_100500/;El Pla del Remei (Distrito L'Eixample. València Capital);1 hab.;1 baño;59 m²;;Grupo alain inmobiliaria vende piso estudio en calle colón.  Coqueto estudio en la mejor calle de valencia, distribuido en salón j...;39.4688518;-0.3721662;;valencia
359.800 €;Ático en Xeresa del Monte;/comprar/atico-xeresa_centro_urbano-22557002920_100500/;Xeresa;3 habs.;2 baños;88 m²;;"Magnifico atico con solarium privado y vistas al mar  en xeresa del monte(gandia).
 
 Residencial de obra nueva con vistas al mar ...";39.0060191;-0.2021463;;valencia
257.000 €;Piso en calle  Joaquín Costa Con calle Dels Horts,  S/N;/comprar/piso-paterna_centre46980-4549513641_109700/;Centre (Paterna);5 habs.;2 baños;187 m²;;Escalera 1-2-4. Piso en una finca de obra nueva de 187 m² de superficie construida y emplazado en la zona de paterna. Está dispues...;39.4979458;-0.43045;;valencia
177.000 €;Piso en Centro;/comprar/piso-alaquas_centro_urbano-41765557740_100500/;Alaquàs;4 habs.;2 baños;104 m²;3ª planta;Me parece increíble, pensaba que la vivienda perfecta no existía,  pero e de decir que estaba equivocado, porque existe y la tenem...;39.4523175;-0.4576281;;valencia
220.000 €;Piso en Avinguda de la República Argentina;/comprar/piso-republica_argentina_iglesia_cristo_rey46702-41755040544_100500/;República Argentina-Iglesia Cristo Rey (Distrito Gandia Ciutat. Gandia);5 habs.;2 baños;196 m²;8ª planta;¿Quieres entrar en otra dimensión?. Gestiservices real estate les presenta este majestuoso piso situado en una octava planta de es...;38.966498;-0.1858646;;valencia
180.000 €;Piso en Avenida del Norte, 10;/comprar/piso-mareny_blau-43336381320_101800/;Mareny Blau (Sueca);3 habs.;2 baños;150 m²;4ª planta;Referencia del inmueble 7654 amplio apartamento en la playa del mareny blau. Salón comedor espacioso con salida a una terraza y a ...;39.2281;-0.248722;;valencia
650.000 €;Piso en El Carme;/comprar/piso-el_carme46001-25001253888_997517/;El Carme (Distrito Ciutat Vella. València Capital);6 habs.;2 baños;200 m²;3ª planta;En la misma plaza del mercado central, en ciutat vella, a un paso de la plaza del ayuntamiento y junto a todos los lugares más des...;39.4722214;-0.3769919;;valencia
980.000 €;Piso en La Xerea;/comprar/piso-sant_francesc46002-33377353331_100500/;Sant Francesc (Distrito Ciutat Vella. València Capital);3 habs.;2 baños;208 m²;6ª planta;"La inmobiliaria grupo alain le ofrece esta elegante vivienda situada en una de las zonas más exclusivas de valencia 
 Es una vivie...";39.4723248;-0.3742886;;valencia
455.000 €;Piso en calle del Pintor Salvador Abril;/comprar/piso-russafa46005-45078955229_100500/;Russafa (Distrito L'Eixample. València Capital);5 habs.;2 baños;163 m²;4ª planta;Grupo alain inmobiliaria vende exclusiva vivienda de 163m construidos, según catastro, en el popular barrio de ruzafa, distribuida...;39.4617622;-0.3694234;;valencia
316.700 €;Piso en calle Mas del Cansalader,  S/N;/comprar/piso-rocafort_centro_urbano-4457223752_109700/;Rocafort;3 habs.;;125 m²;1ª planta;T2. Esc. 2 Pl. 1ª Pt. b. Piso en una finca de obra nueva de 125 m2 de superficie construida y emplazado en la zona de Rocafort. Está dispuesto en 3 habitaciones y terraza Cuenta como extras garaje y trastero.;39,5443471;-0,4193502;;valencia
499.000 €;Chalet en Urb. Las Lomas;/comprar/chalet-naquera_naquera_centro_urbano-44208810360_100500/;Nàquera - Náquera;5 habs.;5 baños;363 m²;;Espectacular chalet en venta en nàquera, en urbanización junto al casco urbano de la población, muy cerca de las principales vías ...;39.630705964;-0.41625353;;valencia
260.000 €;Piso en Aiora;/comprar/piso-aiora-43373670400_500328/;Aiora (Distrito Camins al Grau. València Capital);4 habs.;2 baños;122 m²;3ª planta;Si deseas vivir en unas de las mejores zonas de valencia, ha llegado el momento !!! Se vende vivienda exterior en exclusiva ,con g...;39.469387728;-0.349818264;;valencia
480.000 €;Chalet en Carrer Pinsa;/comprar/chalet-el_pla_de_la_vallesa-44175529871_992468/;El Pla de La Vallesa (San Antonio de Benagéver);3 habs.;3 baños;167 m²;;"Precioso chalet independiente en colinas de san antonio con piscina. 

Vivienda de 167m² construidos en dos plantas, posibilidad d...";39.5515841;-0.4942934;;valencia
125.000 €;Piso en Puerto Sagunto;/comprar/piso-centre_port-40854780981_101000/;Centre Port (Distrito Port de Sagunt. Sagunt - Sagunto);2 habs.;1 baño;65 m²;;¡No pierdas la oportunidad de adquirir este hermoso apartamento en puerto de sagunto! Totalmente reformado para que puedas disfrut...;39.662973093;-0.224596239;;valencia
235.000 €;Chalet en Urbanización Balcón de Montroy;/comprar/chalet-montroi_montroy_centro_urbano-36732256680_100500/;Montroi - Montroy;6 habs.;4 baños;180 m²;;"Magnífico chalet con piscina y gran parcela, ubicado en montroy, en  urbanización balcón de montroi.

Se trata de una propiedad si...";39.312658846;-0.669794099;;valencia
249.900 €;Loft en Centro;/comprar/loft-alaquas_centro_urbano-41724763077_100500/;Alaquàs;1 hab.;1 baño;128 m²;;Somos enamorados  y unos nostálgicos de las películas, de esos lofts espectaculares que nos enamoran y nos dejan boquiabiertos , y...;39.4574055;-0.4602214;;valencia
400.000 €;Piso en La Roqueta;/comprar/piso-arrancapins46007-37527106780_100500/;Arrancapins (Distrito Extramurs. València Capital);3 habs.;1 baño;172 m²;1ª planta;"Piso para reformar de 172 metros cuadrados en el centro de valencia, zona con todos los servicios necesarios.
 
Actualmente esta d...";39.465349952;-0.381625955;;valencia
525.000 €;Dúplex en Russafa;/comprar/duplex-russafa46004-15082857683_997517/;Russafa (Distrito L'Eixample. València Capital);3 habs.;2 baños;130 m²;3ª planta;Situado en una calle tranquila del barrio de ruzafa y emplazada en un edificio histórico construido en el año 1905, se encuentra e...;39.4614868;-0.3768351;;valencia
240.000 €;Casa en calle 	Polígono Diseminados;/comprar/casa-riba_roja_de_turia_centro_urbano-42501301118_997517/;Riba-roja de Túria;3 habs.;2 baños;177 m²;;En el entorno natural de riba-roja de túria y en una gran parcela esquinera 2.564 m², este encantador chalet ofrece un refugio de ...;39.534723437;-0.571667257;;valencia
83.000 €;Piso en Turís;/comprar/piso-turis_centro_urbano-32515562138_992277/;Turís;3 habs.;1 baño;121 m²;1ª planta;"Oportunidad. 1º piso en finca de solo dos viviendas,calle amplia.vivienda 121 m²,distribuida;pasillo distribuidor,amplio comedor,c...";39.399482161;-0.618545957;;valencia
165.000 €;Chalet en Calicanto A;/comprar/chalet-godelleta_centro_urbano-43344806534_100500/;Godelleta;3 habs.;1 baño;126 m²;;Si estás buscando esa segunda propiedad, o quizás un lugar donde vivir alejado del ruido del estrés de la ciudad , y lo que necesi...;39.441922222;-0.624830885;;valencia
186.000 €;Apartamento en Avinguda de Madrid;/comprar/apartamento-playa_la_pobla_de_farnals-40074877926_103800/;Playa La Pobla de Farnals (La Pobla de Farnals);3 habs.;2 baños;118 m²;11ª planta;Se vende un espectacular apartamento en la codiciada zona de playa en la pobla de farnals. Con una construcción de 118 metros cuad...;39.562352357597035;-0.29302595039317536;;valencia
1.050.000 €;Piso en calle del Conde de Altea;/comprar/piso-eixample_gran_via46005-40875453001_100500/;Gran Via (Distrito L'Eixample. València Capital);3 habs.;2 baños;185 m²;5ª planta;"Grupo alain inmobiliaria vende lujoso piso reformado en el ensanche de valencia
En un edificio singular, se encuentra ubicada esta...";39.4652093;-0.3697719;;valencia
260.000 €;Casa en Alameda Parc;/comprar/casa-alameda_parc-40095374388_109300/;Alameda Parc (Manises);3 habs.;1 baño;236 m²;;Te gustaría vivir en plena naturaleza a solo 15 minutos de valencia, se vende estupenda casa con terreno en la urbanización la pre...;39.5222949;-0.5116717;;valencia
90.000 €;Piso en Parque Estrella;/comprar/piso-albalat_de_la_ribera_centro_urbano-29266298406_106700/;Albalat de la Ribera;3 habs.;2 baños;95 m²;;"Sin ninguna comisión!!

Bonito piso seminuevo con garaje y trastero con una superficie construida de 95 m² en albalat de la ribera...";39.203885945;-0.381160277;;valencia
249.900 €;Casa en Alaquàs;/comprar/casa-alaquas_centro_urbano-34177939958_100500/;Alaquàs;3 habs.;1 baño;220 m²;;Esta casa ubicada en la zona de la alameda de alaquàs tiene una superficie construida de 220m² y está situada sobre una parcela qu...;39.4559353;-0.4532119;;valencia
400.000 €;Casa adosada en calle de José Benlliure;/comprar/casa_adosada-el_cabanyal_el_canyamelar46011-43410980400_100500/;El Cabanyal-El Canyamelar (Distrito Poblats Marítims. València Capital);3 habs.;2 baños;285 m²;;¡Oportunidad en la mejor zona de cabañal! En venta casa típica de cabañal de 280 m. Con dos viviendas comunicadas entre sí, se pue...;39.4645438;-0.330897;;valencia
499.000 €;Piso en Arrancapins;/comprar/piso-sant_francesc46002-43338325016_103800/;Sant Francesc (Distrito Ciutat Vella. València Capital);3 habs.;2 baños;133 m²;3ª planta;"Situado en un gran edificio señorial.
Con ascensor casi a cota cero (con pequeña rampa), trastero en zonas comunes, tercer piso co...";39.4698572;-0.3755049;;valencia
