precio;sub_descr;href;ubicacion;habitaciones;mt2;planta;otros;latitude;longitude;banios;CCAA
2.800 €/mes;;/alquilar/piso-la_moraleja_encinar_de_los_reyes-98339226970_179400/;Encinar de los Reyes (La Moraleja);2 habs.;150 m²;1ª planta;"Magnapol alquila piso  totalmente reformado a estrenar .
150 m² muy luminoso ubicado en una de las mejores urbanizaciones de el en...";40.5031364;-3.6365326;2 baños;madrid
2.300 €/mes;;/alquilar/piso-prado_de_somosaguas-45014050523_280500/;Prado de Somosaguas (Pozuelo de Alarcón);2 habs.;145 m²;4ª planta;Este fantástico piso en alquiler se encuentra en el municipio de pozuelo de alarcón, en la zona de prado de somosaguas. Ubicado en...;40.4068399;-3.79597;3 baños;madrid
3.600 €/mes;Apartamento en calle de Velarde, 13;/alquilar/apartamento-universidad_malasana28004-40933041284_527206/;Universidad-Malasaña (Distrito Centro. Madrid Capital);4 habs.;152 m²;2ª planta;"Alquiler temporal! 1 a 11 meses. Para entrar a vivir! Wifi y consumos funcionando.
Sin comisiones. Entrada inmediata. Totalmente e...";40.42676244254777;-3.7031969609486333;2 baños;madrid
1.100 €/mes;Piso en Avenida del Doctor Federico Rubio y Galí, 1;/alquilar/piso-bellas_vistas28039-45910275677_996082/;Bellas Vistas (Distrito Tetuán. Madrid Capital);1 hab.;50 m²;6ª planta;Altura piso 6º, piso superficie total 50 m², superficie útil 44 m², habitaciones dobles: 1, 1 baño, aire acondicionado (frío y cal...;40.44786;-3.708425;1 baño;madrid
1.700 €/mes;;/alquilar/piso-ciudad_lineal_colina28043-44254967910_100500/;Colina (Distrito Ciudad Lineal. Madrid Capital);2 habs.;60 m²;3ª planta;Apartamento totalmente reformado de dos habitaciones y un baño completamente exterior, ubicado en el distrito de ciudad lineal, pe...;40.4556358;-3.6574477;1 baño;madrid
2.700 €/mes;;/alquilar/piso-guindalera28028-43355185562_440000/;Guindalera (Distrito Salamanca. Madrid Capital);3 habs.;200 m²;9ª planta;"En el barrio de guindalera, en madrid capital, se encuentra este espacioso piso en alquiler.
 Con una superficie total de 209 m², ...";40.4394693;-3.6614879;3 baños;madrid
2.300 €/mes;;/alquilar/piso-tetuan_cuatro_caminos28020-45915365964_100200/;Cuatro Caminos (Distrito Tetuán. Madrid Capital);;128 m²;;Oficina tecnocasa - cuatro caminos alquila ático exterior luminoso situada en tercera planta a 100 metros de la glorieta de cuatro...;40.4477995;-3.7001497;2 baños;madrid
980 €/mes;;/alquilar/piso-chamartin_ciudad_jardin28002-32527496680_100500/;Ciudad Jardín (Distrito Chamartín. Madrid Capital);1 hab.;41 m²;5ª planta;"Vivienda interior a un amplio patio de manzana, luminosa, con pequeña terraza y lista para entrar a vivir. 

La cocina, equipada c...";40.4481371;-3.674139;;madrid
2.500 €/mes;;/alquilar/piso-justicia_chueca28004-45068440842_100500/;Justicia-Chueca (Distrito Centro. Madrid Capital);1 hab.;77 m²;4ª planta;Exclusiva vivienda situada en el prestigioso edificio centro colon. El inmueble es completamente exterior con magníficas vistas a ...;40.425333573;-3.692262892;;madrid
1.200 €/mes;Piso en calle de Leganitos, 27;/alquilar/piso-centro_palacio28013-24196317039_994129/;Palacio (Distrito Centro. Madrid Capital);1 hab.;55 m²;2ª planta;Disfruta de esta vivienda con 2 balcones en pleno centro de madrid, a las espaldas de la gran vía y desde donde verás la plaza de ...;40.42190184481924;-3.7103834832215887;1 baño;madrid
1.500 €/mes;;/alquilar/piso-pinar_del_rey28033-45007695189_101000/;Pinar del Rey (Distrito Hortaleza. Madrid Capital);2 habs.;93 m²;;Alfa madrid norte gestiona el alquiler de vivienda con altas calidades y excelentes zonas comunes en una de las mejores urbanizaci...;40.466942127;-3.658975235;2 baños;madrid
1.200 €/mes;;/alquilar/piso-chamberi_almagro28010-45884499817_100200/;Almagro (Distrito Chamberí. Madrid Capital);1 hab.;39 m²;3ª planta;"Agencia inmobiliaria de madrid - chamberí - arapiles, trafalgar, almagro, ríos rosas - tecnocasa - alquila- calle las virtudes
Aco...";40.4371207;-3.6986565;1 baño;madrid
1.950 €/mes;;/alquilar/piso-moncloa_aravaca_arguelles28008-45062981830_100200/;Argüelles (Distrito Moncloa-Aravaca. Madrid Capital);3 habs.;86 m²;;"'agencia inmobiliaria de madrid zona arguelles - plaza españa - conde duque oficina tecnocasa alquila:
Limpieza semanal de zonas c...";40.4214155;-3.7180895;1 baño;madrid
795 €/mes;;/alquilar/loft-puerta_del_angel-45021452870_101800/;Puerta del Ángel (Distrito Latina. Madrid Capital);;35 m²;;Inmomadrid alquila: rfe 112. Piso, bajo de 30m² tipo estudio. Cocina amueblada con placa vitrocerámica, horno, microondas, frigorí...;40.410604;-3.7292811;1 baño;madrid
1.100 €/mes;;/alquilar/piso-trafalgar28010-45067357699_100500/;Trafalgar (Distrito Chamberí. Madrid Capital);1 hab.;80 m²;1ª planta;Grupo props presenta piso tipo dúplex en la zona más demandada de madrid: el barrio de chamberí. A escasa distancia de la estación...;40.4333375;-3.7026231;1 baño;madrid
950 €/mes;;/alquilar/piso-castilla28036-45873710412_100200/;Castilla (Distrito Chamartín. Madrid Capital);1 hab.;60 m²;1ª planta;"Estudio inmobiliario chamartin sl - madrid oficina tecnocasa de madrid
En alquiler: vivienda con 1 dormitorio independiente, ampli...";40.467968889;-3.686555904;1 baño;madrid
3.150 €/mes;;/alquilar/chalet-monte_rozas_la_chopera28232-45051709742_108900/;Monte Rozas-La Chopera (Las Rozas de Madrid);5 habs.;330 m²;;Precioso chalet independiente en monte rozas. Parcela llana de 1.255 m². Destacar de esta vivienda la cómoda distribución que tien...;40.5198068;-3.9154053;4 baños;madrid
3.000 €/mes;;/alquilar/casa_adosada-san_blas_salvador28027-44220186981_101000/;Salvador (Distrito San Blas. Madrid Capital);3 habs.;165 m²;;Preciosa vivienda ubicada en una urbanización encantadora de la quinta de los molinos única en la zona por su singularidad al enco...;40.4404881;-3.6365334;3 baños;madrid
1.700 €/mes;;/alquilar/piso-nino_jesus28007-44170706780_100500/;Niño Jesús (Distrito Retiro. Madrid Capital);1 hab.;55 m²;Bajo;Urbanissimo real estate comercializa apartamento a estrenar listo para entrar a vivir, situado junto al emblemático parque de reti...;40.4093429;-3.6754867;1 baño;madrid
1.500 €/mes;;/alquilar/piso-chamberi_almagro28010-9167053372_100500/;Almagro (Distrito Chamberí. Madrid Capital);1 hab.;40 m²;Bajo;El viso inmobiliaria ofrece apartamento amueblado de 40 m²c., exterior en edificio de viviendas, en la calle fortuny con la siguie...;40.4333534;-3.6899484;1 baño;madrid
950 €/mes;;/alquilar/piso-centro_embajadores_lavapies28005-45877910620_522144/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);1 hab.;40 m²;4ª planta;Fantástico apartamento en el corazón del centro de madrid, en el barrio de la latina, uno de los más apetecidos de la ciudad por s...;40.409467;-3.7077416;1 baño;madrid
1.000 €/mes;;/alquilar/piso-ciudad_lineal_pueblo_nuevo28017-33425686585_101000/;Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital);2 habs.;79 m²;;"Disponible a partir del día 1 de octubre.

En cumplimiento con la ley 12/2023 de la ley del derecho a la vivienda, esta agencia no...";40.4299067;-3.645018;1 baño;madrid
1.350 €/mes;;/alquilar/apartamento-salamanca_castellana28006-45915508256_100500/;Castellana (Distrito Salamanca. Madrid Capital);1 hab.;73 m²;3ª planta;"Se alquila apartamento amueblado en maría de molina
.
Se trata de una  3º planta  a  patio de manzana, con mucha luz y tranquilida...";40.437537784;-3.678955061;1 baño;madrid
1.150 €/mes;;/alquilar/apartamento-universidad_malasana28004-45069228825_100500/;Universidad-Malasaña (Distrito Centro. Madrid Capital);1 hab.;68 m²;Bajo;Fabuloso apartamento, listo para entrar ya. Solo alquiler temporal. Mínimo 4 meses máximo 11 meses. El piso está totalmente equipa...;40.4285414;-3.7036855;1 baño;madrid
1.900 €/mes;;/alquilar/chalet-la_pizarra28200-35017393082_100500/;La Pizarra (San Lorenzo de El Escorial);4 habs.;220 m²;;"Inmobiliaria vohome propiedades collado villalba:

Chalet adosado situado en la urbanización felipe ii de san lorenzo del escorial...";40.6130643;-4.1163905;3 baños;madrid
2.000 €/mes;Apartamento en calle de Juan Ramón Jiménez, 8;/alquilar/apartamento-chamartin_hispanoamerica28036-5087602964_100100/;Hispanoamérica (Distrito Chamartín. Madrid Capital);1 hab.;95 m²;6ª planta;A tan sólo unos minutos del paseo de la castellana, una de las arterias principales de la ciudad, en la misma avenida que el famos...;40.4584;-3.68661;1 baño;madrid
2.500 €/mes;;/alquilar/piso-chamberi_almagro28010-42522823626_995410/;Almagro (Distrito Chamberí. Madrid Capital);3 habs.;104 m²;5ª planta;"Habitania te ofrece;

* también disponible para cortas estancias, solicita tu presupuesto sin compromiso.

Bienvenido a tu nuevo h...";40.4316379;-3.6954557;2 baños;madrid
1.100 €/mes;Loft en calle;/alquilar/loft-ventas28017-42548591441_107700/;Ventas (Distrito Ciudad Lineal. Madrid Capital);2 habs.;65 m²;;En alquiler exclusivo inmueble con uso de vivienda a estrenar. Ubicado en la vibrante zona de quintana, madrid, a un paso de la em...;40.4315;-3.64744;1 baño;madrid
1.400 €/mes;;/alquilar/piso-marroquina28030-45836255136_100900/;Marroquina (Distrito Moratalaz. Madrid Capital);3 habs.;115 m²;Bajo;Piso amueblado, tres dormitorios, dos ascensores, baño con plato de ducha, un aseo, suelos de parquet, aire acondicionado, portero...;40.40568;-3.6505671;2 baños;madrid
1.850 €/mes;;/alquilar/piso-acacias28005-45075297665_100500/;Acacias (Distrito Arganzuela. Madrid Capital);3 habs.;129 m²;7ª planta;¡Fabuloso piso en alquiler, última planta de 129m², en magnifica urbanizacion privada, ubicado en la calle toledo en arganzuela! ¡...;40.4038083;-3.7125603;2 baños;madrid
1.380 €/mes;;/alquilar/piso-moncloa_aravaca_aravaca28023-44264197127_100500/;Aravaca (Distrito Moncloa-Aravaca. Madrid Capital);1 hab.;50 m²;2ª planta;Acogedor apartamento ubicado en una de las mejores zonas residenciales de aravaca, en el que poder disfrutar en cohousing, de bien...;40.4472102;-3.7807125;1 baño;madrid
2.000 €/mes;;/alquilar/piso-penagrande28035-45028640755_101800/;Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;150 m²;5ª planta;"^**^fantastico piso de 3 habitaciones y 2 baños en peñagrande^**^
Fabuloso piso en el codiciado barrio de peñagrande. Esta viviend...";40.481874;-3.7269513;2 baños;madrid
4.700 €/mes;;/alquilar/duplex-chamartin_hispanoamerica28016-40065824387_108500/;Hispanoamérica (Distrito Chamartín. Madrid Capital);4 habs.;320 m²;;Dúplex-ático muy luminoso con amplia terraza de casi 90 m² en la última planta. A la entrada nos encontramos con un bonito hall qu...;40.4569041;-3.6692903;3 baños;madrid
780 €/mes;;/alquilar/loft-villaverde_san_andres28021-45848139294_100500/;San Andrés (Distrito Villaverde. Madrid Capital);;40 m²;;"Inmobiliaria elite alquila en exclusiva estupendo loft/estudio de obra nueva con plaza de parking y piscina

Sin comisión de agenc...";40.3340354;-3.7023684;1 baño;madrid
3.800 €/mes;;/alquilar/piso-salamanca_castellana28046-25864669701_515716/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;230 m²;7ª planta;"""gran oportunidad"". Piso para entrar a vivir. Lujo. Totalmente amueblado. Muy luminoso. 4 dormitorios, el principal en suite con v...";40.4271481;-3.6893668;3 baños;madrid
1.250 €/mes;;/alquilar/piso-retiro_estrella28007-45906633004_101800/;Estrella (Distrito Retiro. Madrid Capital);2 habs.;89 m²;6ª planta;Sm homes gestión inmobiliaria, ofrece en exclusiva estupenda vivienda con una ubicación inmejorable, justo al lado de la parada de...;40.4063804;-3.6692629;1 baño;madrid
2.700 €/mes;;/alquilar/piso-castilla28036-35933284292_100500/;Castilla (Distrito Chamartín. Madrid Capital);3 habs.;200 m²;14ª planta;"Diza consultores les presenta esta magnifica vivienda en urbanizacion privada.

Es un amplio duplex muy luminoso con grandes estan...";40.4820342;-3.6746162;3 baños;madrid
1.100 €/mes;;/alquilar/apartamento-ibiza28009-36750236060_100500/;Ibiza (Distrito Retiro. Madrid Capital);1 hab.;29 m²;1ª planta;"** duración mínima del contrato 1 año **
** la propiedad no acepta estudiantes **

¡Síguenos en nuestras redes sociales y sé el pr...";40.4165503;-3.6722652;1 baño;madrid
1.800 €/mes;;/alquilar/piso-chamberi_arapiles28015-45853201828_100500/;Arapiles (Distrito Chamberí. Madrid Capital);3 habs.;70 m²;2ª planta;"Si estas buscando un piso, aquí lo tienes listo para entrar a vivir! Ya puedes reservar!

 3 habitaciones / 1 wc / 

Ideal para co...";40.4341619;-3.7070493;1 baño;madrid
1.660 €/mes;;/alquilar/chalet-el_alamo_centro_urbano-45845980775_104700/;El Álamo;4 habs.;214 m²;;Redpiso te ofrece chalet independiente con 500m² de parcela en el álamo. La vivienda es ideal para familias grandes que quieran co...;40.2306006;-3.9949392;3 baños;madrid
940 €/mes;;/alquilar/piso-sur_este28938-45888065394_108900/;Sur-Este (Móstoles);2 habs.;75 m²;2ª planta;"Estupenda vivienda de 2 dormitorios ¡Con garaje y trastero incluidos!
 
¡Alta de suministros gratis! Disfruta de tu hogar desde el...";40.3114077;-3.8577631;;madrid
3.000 €/mes;;/alquilar/piso-el_soto_de_la_moraleja-76694311921_179400/;El Soto de la Moraleja (La Moraleja);2 habs.;160 m²;3ª planta;Magnapol alquila atico ,2 dormitorios ,el principal en suite de amplias dimensiones y gran cantidad de armarios, con salida direct...;40.5255327;-3.6341205;3 baños;madrid
1.000 €/mes;;/alquilar/apartamento-centro_palacio28005-44203595670_103800/;Palacio (Distrito Centro. Madrid Capital);1 hab.;41 m²;1ª planta;Se alquila un apartamento totalmente reformado de 41m² construidos y 35m² útiles. Cuenta con un dormitorio independiente, cocina e...;40.4083305;-3.7154727;1 baño;madrid
3.600 €/mes;;/alquilar/piso-rios_rosas28003-45834751080_100500/;Ríos Rosas (Distrito Chamberí. Madrid Capital);4 habs.;202 m²;5ª planta;¡Descubre tu nuevo hogar en el corazón de madrid! Este impresionante piso en alquiler, ubicado en el prestigioso barrio de chamber...;40.4439556;-3.6979445;2 baños;madrid
2.300 €/mes;Apartamento en calle de Claudio Coello, 55;/alquilar/apartamento-salamanca_castellana28001-40049102440_991150/;Castellana (Distrito Salamanca. Madrid Capital);1 hab.;80 m²;4ª planta;Piso en alquiler en la exclusiva calle claudio coello, en el prestigioso barrio de salamanca. Este apartamento de lujo, ubicado ...;40.427345965086275;-3.6863894819827565;1 baño;madrid
960 €/mes;;/alquilar/piso-centro_embajadores_lavapies28012-27562576365_100500/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);1 hab.;38 m²;1ª planta;Junto a parada de metro y de autobús, se alquila piso amueblado de un dormitorio, perfecto para una persona, con electricidad y ag...;40.407969452;-3.704304593;1 baño;madrid
2.500 €/mes;;/alquilar/piso-centro_palacio28013-40069896135_996542/;Palacio (Distrito Centro. Madrid Capital);1 hab.;60 m²;4ª planta;Diplomatic real estate ofrece bonito apartamento amueblado en palacio-centro a escasos metros de la plaza de españa. En magnifica ...;40.4223197;-3.7114456;1 baño;madrid
3.800 €/mes;;/alquilar/atico-universidad_malasana28004-22595288263_996542/;Universidad-Malasaña (Distrito Centro. Madrid Capital);2 habs.;220 m²;;"Diplomatic real estate ofrece ático dúplex único con original decoración en malasaña.
Gran salón de30 m². , con chimenea y acceso ...";40.4234753;-3.701637;3 baños;madrid
4.000 €/mes;;/alquilar/apartamento-salamanca_castellana28006-45039204231_100500/;Castellana (Distrito Salamanca. Madrid Capital);2 habs.;250 m²;1ª planta;Piso en alquiler en la calle serrano. El piso se puede alquilar como vivienda o como oficina. Si el inquilino lo quiere para vivir...;40.4357443;-3.686241;3 baños;madrid
1.090 €/mes;;/alquilar/piso-centro_embajadores_lavapies28012-42547303659_100500/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);1 hab.;50 m²;;Vivienda en pleno centro de madrid con una reciente reforma con encanto que mezcla elementos modernos con otros tradicionales y co...;40.4114805;-3.7010901;1 baño;madrid
3.900 €/mes;;/alquilar/piso-el_soto_de_la_moraleja28109-45044808795_101800/;El Soto de la Moraleja (La Moraleja);4 habs.;225 m²;4ª planta;El soto de la moraleja: última planta, con terraza, recientemente reformada, semi-estreno. Amplias zonas comunes con jardín, pisci...;40.524213119;-3.647044521;3 baños;madrid
1.450 €/mes;;/alquilar/piso-parque_empresarial28232-42593006631_108900/;Parque Empresarial (Las Rozas de Madrid);2 habs.;70 m²;;"Estupenda vivienda de 2 dormitorios ¡Con garaje y trastero incluidos!
 
¡Alta de suministros gratis! Disfruta de tu hogar desde el...";40.4996288;-3.8831147;;madrid
650 €/mes;;/alquilar/casa-valdeavero_centro_urbano-20020402792_995907/;Valdeavero;1 hab.;60 m²;;Este encantador dúplex de 60 m² es perfecto para quienes buscan tranquilidad y confort. Con un diseño acogedor, cuenta con un dorm...;40.6299084;-3.3321085;2 baños;madrid
4.000 €/mes;;/alquilar/duplex-la_moraleja_encinar_de_los_reyes28109-45909424753_100500/;Encinar de los Reyes (La Moraleja);4 habs.;220 m²;Bajo;Cotarent tiene al placer a ofrecer para alquilar un piso de 4 dormitorios, luminoso, precioso, amplio con su propio jardín y galer...;40.513322639;-3.653019468;3 baños;madrid
13.500 €/mes;;/alquilar/atico-goya28001-45894063498_100500/;Goya (Distrito Salamanca. Madrid Capital);4 habs.;279 m²;;Diza consultores presenta este impresionante ático sin amueblar situado en una de las zonas más emblemáticas y exclusivas de madri...;40.427223982;-3.679901885;4 baños;madrid
1.100 €/mes;;/alquilar/estudio-chamberi_arapiles28015-45928633619_100500/;Arapiles (Distrito Chamberí. Madrid Capital);;30 m²;;Socios pone a su disposición este magnifico piso estudio diafano en vallehermoso, luminoso primera planta con ascensor. Exterior d...;40.4320935;-3.7090086;1 baño;madrid
2.450 €/mes;;/alquilar/duplex-chamberi_almagro28010-32511124551_996542/;Almagro (Distrito Chamberí. Madrid Capital);1 hab.;95 m²;1ª planta;"Diplomatic real estate ofrede estupendo duplex a estrenar en chamberí, almagro. 
En planta baja tiene salón comedor  con cocina in...";40.4308015;-3.6946191;2 baños;madrid
2.500 €/mes;;/alquilar/estudio-chamartin_hispanoamerica28016-43348913744_996542/;Hispanoamérica (Distrito Chamartín. Madrid Capital);1 hab.;48 m²;;Diplomatic real estate ofrece bonito estudio en bernabéu-hispanoamérica de 48m².en muy buena ubicación a poca distancia del santia...;40.4545388;-3.6783547;1 baño;madrid
3.700 €/mes;;/alquilar/atico-trafalgar28015-23394509451_996542/;Trafalgar (Distrito Chamberí. Madrid Capital);2 habs.;122 m²;;"Diplomatic real estate ofrece ático de obra nueva en finca con zonas verdes, piscina  gimnasio.
Hall de entrada con salón comedor ...";40.432128509;-3.704964513;2 baños;madrid
4.300 €/mes;;/alquilar/casa-bonanza_distrito-10055705118_101800/;Bonanza (Boadilla del Monte);5 habs.;600 m²;;Bonito chalet en boadilla del monte urbanización bonanza, 2.000 m² de parcela 600 m² de casa en 2 plantas + semisotano. Planta baj...;40.4456923;-3.8999674;6 baños;madrid
2.000 €/mes;;/alquilar/piso-goya28009-45019146832_100500/;Goya (Distrito Salamanca. Madrid Capital);2 habs.;65 m²;2ª planta;"Disponible 1 de agosto

Diza consultores se complace en presentarles esta magnífica vivienda ubicada en una de las mejores zonas d...";40.4213519;-3.6774308;;madrid
1.000 €/mes;Chalet en calle M-113, nº 12;/alquilar/chalet-serracines-37593748641_101800/;Serracines (Fresno de Torote);3 habs.;430 m²;;"Chalet 1 planta 111m con nave 300m, en finca rústica de 20000m. Excelentes vistas.
Correctamente escriturado e hipotecable. Venta ...";40.6235;-3.40223;1 baño;madrid
6.900 €/mes;;/alquilar/piso-justicia_chueca28004-40079774633_100500/;Justicia-Chueca (Distrito Centro. Madrid Capital);4 habs.;249 m²;2ª planta;"Diza consultores les presenta este piso exterior reformado en justicia.

Se trata de una vivienda exterior, completamente amueblad...";40.4256525;-3.6966046;5 baños;madrid
3.000 €/mes;Piso en calle;/alquilar/piso-recoletos28001-45058333453_107700/;Recoletos (Distrito Salamanca. Madrid Capital);;160 m²;;Se alquila exclusivo centro de negocios en madrid, exclusiva planta de 150 m² con dos baños privados. El precio de la oficina incl...;40.4236;-3.6829;2 baños;madrid
1.750 €/mes;;/alquilar/piso-centro_embajadores_lavapies28012-45045143463_518924/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);3 habs.;76 m²;1ª planta;"Oportunidad estudiantes.

¡Piso en el corazón de madrid! Este increíble piso amueblado cuenta con todas las comodidades que necesi...";40.4574289;-3.7801038;2 baños;madrid
2.800 €/mes;;/alquilar/apartamento-chamartin_el_viso28002-39167369457_996542/;El Viso (Distrito Chamartín. Madrid Capital);1 hab.;74 m²;Principal;Diplomatic real estate ofrece piso con mobiliario moderno en el viso. Menaje completo. Suministros incluidos( elécticidad,agua, ca...;40.4476405;-3.6793577;1 baño;madrid
3.500 €/mes;;/alquilar/chalet_pareado-parque_empresarial28232-41734201255_102100/;Parque Empresarial (Las Rozas de Madrid);4 habs.;250 m²;;Chalet pareado en molino de la hoz de 250 m² en parcela de 300 m² repartido en 2 plantas. Cuenta con 4 dormitorios,3 baños,2 salon...;40.5238492;-3.9061356;3 baños;madrid
3.500 €/mes;;/alquilar/piso-universidad_malasana28015-45840560200_101800/;Universidad-Malasaña (Distrito Centro. Madrid Capital);4 habs.;161 m²;3ª planta;Ubicado en una de las zonas más céntricas y codiciadas de madrid, este espectacular piso de 161 m² se encuentra a pocos pasos de l...;40.426164;-3.7112304;3 baños;madrid
1.300 €/mes;Piso en calle de Fernández de los Ríos, 64;/alquilar/piso-gaztambide28015-45871550231_100500/;Gaztambide (Distrito Chamberí. Madrid Capital);2 habs.;64 m²;2ª planta;Piso de 2 dormitorios, vacío, con calefacción y agua caliente individual por caldera mixta de gas natural. Exterior, dos balcones ...;40.4354;-3.71196;1 baño;madrid
8.500 €/mes;;/alquilar/chalet-somosaguas_humera_los_angeles28223-45099465671_101800/;Somosaguas-Húmera-Los Ángeles (Pozuelo de Alarcón);7 habs.;486 m²;;Madecasa alquila este impresionante chalet en la mejor zona de somosaguas, recién reformado a estrenar con magníficas calidades y ...;40.4244899;-3.7976991;7 baños;madrid
1.150 €/mes;Apartamento en calle de Alcalá, 230;/alquilar/apartamento-ventas28027-735406458_440000/;Ventas (Distrito Ciudad Lineal. Madrid Capital);1 hab.;54 m²;4ª planta;Este amplio y luminoso apartamento exterior de 54 m², ubicado en un edificio con ascensor, te ofrece la comodidad y el estilo que ...;40.43153806218422;-3.6585087199817963;1 baño;madrid
2.550 €/mes;Piso en calle Francisco de Goya, 10;/alquilar/piso-somosaguas_humera_los_angeles-45904065868_280500/;Somosaguas-Húmera-Los Ángeles (Pozuelo de Alarcón);4 habs.;150 m²;1ª planta;"Fantástica vivienda en alquiler en residencial jardines de somosaguas ii, pozuelo de alarcón

Inmobaralia ofrece en alquiler una e...";40.40157000092768;-3.7882584352019104;2 baños;madrid
2.100 €/mes;Piso en calle de Núñez de Balboa, 93;/alquilar/piso-salamanca_castellana28006-43352171604_100500/;Castellana (Distrito Salamanca. Madrid Capital);3 habs.;100 m²;1ª planta;¡Bienvenidos al barrio de castellana! Este piso con cocina amueblada de tres dormitorios es la opción perfecta para aquellos que b...;40.4344;-3.68227;1 baño;madrid
1.100 €/mes;Piso en Avenida del Santo Ángel de la Guarda, 23;/alquilar/piso-valdezarza28039-45022954616_521139/;Valdezarza (Distrito Moncloa-Aravaca. Madrid Capital);1 hab.;50 m²;4ª planta;Ag propiedades alquila urbanización recién entregada,  jardín, que  pistas de pádel, piscina, sala gourmet, parque infantil, sala ...;40.461163;-3.7124226;1 baño;madrid
2.300 €/mes;;/alquilar/piso-rios_rosas28003-44191487174_104700/;Ríos Rosas (Distrito Chamberí. Madrid Capital);2 habs.;97 m²;;"Maravilloso piso en alquiler, todo lo que necesita lo encontrará en esta propiedad que puede ser su próximo hogar. 

Redpiso ríos ...";40.4415998;-3.6964161;;madrid
4.500 €/mes;;/alquilar/piso-la_moraleja_distrito28108-43357994361_100500/;La Moraleja (La Moraleja);4 habs.;240 m²;1ª planta;Yñarra inmoboliaria, alquila esta exclusiva propiedad en la moraleja urbanización, a estrenar, con las mejores calidades del momen...;40.5259591;-3.6056928;4 baños;madrid
2.500 €/mes;;/alquilar/piso-chamartin_prosperidad28002-45861698331_500635/;Prosperidad (Distrito Chamartín. Madrid Capital);2 habs.;95 m²;4ª planta;Luxcasa alquila elegante y moderna vivienda exterior, totalmente amueblada y equipada, reformada casi a estrenar con calidades de ...;40.439738;-3.6717426;2 baños;madrid
4.100 €/mes;Piso en calle de Antonio Acuña, 17;/alquilar/piso-goya28009-25886116767_518087/;Goya (Distrito Salamanca. Madrid Capital);3 habs.;270 m²;6ª planta;"Hermoso apartamento reformado en la zona de goya, consta de 3 habitaciones, dos de ellas dobles y una individual 

* el precio que...";40.42188811381581;-3.6787448189148995;4 baños;madrid
1.150 €/mes;;/alquilar/piso-san_diego28053-45851394458_100500/;San Diego (Distrito Puente de Vallecas. Madrid Capital);3 habs.;81 m²;1ª planta;"Puente de vallecas - san diego- 

Piso exterior amueblado muy luminoso de 81 m² construidos  y muy bien situado, cerca de  av de s...";40.3879903;-3.6662087;1 baño;madrid
4.000 €/mes;Ático en calle Camino de los Jardines, nº 17;/alquilar/atico-el_soto_de_la_moraleja-40907134033_991150/;El Soto de la Moraleja (La Moraleja);4 habs.;220 m²;;"Piso de estreno en exclusiva urbanización en la moraleja.

Piso exterior situada en una tercera planta que se distribuye en un sal...";40.54522253606404;-3.6423720330609;4 baños;madrid
1.200 €/mes;;/alquilar/piso-valdezarza28039-45836130658_100500/;Valdezarza (Distrito Moncloa-Aravaca. Madrid Capital);2 habs.;60 m²;1ª planta;"Socios tiene el privilegio de ofrecer magnifico piso exterior.

Distribuido en hall, cocina - office totalmente equipada con muebl...";40.461627;-3.706944;1 baño;madrid
3.200 €/mes;;/alquilar/piso-la_moraleja_distrito-2530236044_179400/;La Moraleja (La Moraleja);3 habs.;170 m²;1ª planta;Magnapol alquila piso en el encinar de los reyes situado dentro de una urbanización cerrada con seguridad  próximo a colegios y ce...;40.5191851;-3.6230866;3 baños;madrid
1.980 €/mes;Piso en calle Orense, 6;/alquilar/piso-tetuan_cuatro_caminos28020-42533306578_528025/;Cuatro Caminos (Distrito Tetuán. Madrid Capital);2 habs.;100 m²;15ª planta;Excelente vivienda de 100m² de dos dormitorios y dos baños. Se encuentra en la planta 15 en la mejor finca de la zona y con espec...;40.448063;-3.6951122;2 baños;madrid
1.300 €/mes;;/alquilar/piso-guindalera28028-45863650044_995485/;Guindalera (Distrito Salamanca. Madrid Capital);1 hab.;70 m²;Bajo;Este piso en alquiler se encuentra ubicado en la zona de guindalera, en madrid capital. Con una superficie total de 70 m² y 1 habi...;40.4330098;-3.668849;1 baño;madrid
2.700 €/mes;;/alquilar/piso-jeronimos28014-44219566059_100500/;Jerónimos (Distrito Retiro. Madrid Capital);3 habs.;199 m²;7ª planta;"Domum realty alquila: ¡Espectacular vivienda completamente reformada, muy cercana al parque del retiro! 
 
** disponibilidad inmed...";40.4073332;-3.6819118;2 baños;madrid
1.395 €/mes;;/alquilar/piso-centro_palacio28005-45902020355_100200/;Palacio (Distrito Centro. Madrid Capital);2 habs.;92 m²;;"Tecnocasa estudio ronda de segovia alquila magnifica vivienda en ronda de segovia.

La vivienda se compone de 92 m² distribuidos e...";40.4072874;-3.712676;;madrid
