precio;sub_descr;href;ubicacion;habitaciones;mt2;otros;latitude;longitude;banios;planta
405.000 €;Piso en calle Padre Gregorio Cespedes;/comprar/piso-el_canaveral-41739146933_100500/;El Cañaveral (Distrito Vicálvaro. Madrid Capital);3 habs.;151 m²;"¿Buscas casa para los próximos 20-30 años?
Si tu respuesta es no, cambia de anuncio.
El cañaveral es un moderno barrio situado en ...";40.411542;-3.5447233;2 baños;5ª planta
950.000 €;Piso en calle del Príncipe de Vergara;/comprar/piso-salamanca_castellana28006-14236261572_996542/;Castellana (Distrito Salamanca. Madrid Capital);2 habs.;120 m²;"Diplomatic real estate ofrece piso en rentabilidad con contrato desde agosto 2021  de 2.500€ mensuales. 
Reforma a estrenar a gran...";40.433755892;-3.679551542;2 baños;2ª planta
600.000 €;Piso en calle de Bravo Murillo;/comprar/piso-chamberi_arapiles28015-41678140833_521707/;Arapiles (Distrito Chamberí. Madrid Capital);4 habs.;107 m²;Monteriver vende piso, en una primera planta alta, este piso se encuentra distribuido en 4 dormitorios, 1 baño completo, 1 aseo, s...;40.4373519;-3.704027;2 baños;1ª planta
530.000 €;Piso en calle de Sorolla;/comprar/piso-tetuan_almenara28029-41764508905_526913/;Almenara (Distrito Tetuán. Madrid Capital);2 habs.;133 m²;"¡Hauslinks inmobiliaria dispone de magnifico piso, zona tetuán, madrid!

Piso muy luminoso de 133 m² construidos, 75 m² útiles, di...";40.4707662;-3.6966069;2 baños;3ª planta
164.000 €;Piso en calle del Cerrillo;/comprar/piso-fuencarral_el_pardo_la_paz28034-37541778117_524219/;La Paz (Distrito Fuencarral-El Pardo. Madrid Capital);2 habs.;57 m²;"Ideal inversión, vivienda en venta en rentabilidad , actualmente alquilada  renta: 672,50€/mes  rentabilidad aproximada 7%
Excelen...";40.4970184;-3.6907521;1 baño;2ª planta
580.000 €;Piso en calle de Velayos, 2;/comprar/piso-ciudad_universitaria28035-40026772128_108900/;Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital);4 habs.;148 m²;"Don chamber&iacute; inmobiliaria presenta este maravilloso piso para reformar con garaje incluido, terraza, portero y en zona resi...";40.46514;-3.72571;4 baños;
219.900 €;Piso en calle Nanclares de Oca;/comprar/piso-rejas28022-41709353454_100500/;Rejas (Distrito San Blas. Madrid Capital);1 hab.;60 m²;Vohome propiedades pone a la venta acogedor piso de 1 habitación de 50m² y orientación este. Se sitúa en una 2ª planta. Hay que de...;40.444922773;-3.577946999;1 baño;2ª planta
640.000 €;Piso en calle de Juanelo;/comprar/piso-centro_embajadores_lavapies28012-38402931575_101800/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);4 habs.;138 m²;Walter haus pone a la venta este inmueble para reformar, en pleno centro de madrid, a unos pasos de la estación de metro de la lat...;40.4113985;-3.7052161;1 baño;2ª planta
2.970.000 €;Chalet unifamiliar en calle de Navalmanzano, 10;/comprar/chalet_unifamiliar-ciudad_universitaria28035-42582639491_521372/;Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital);5 habs.;708 m²;La reserva de puerta de hierro es una exclusiva urbanización privada de obra nueva, ubicada en el corazón de puerta de hierro, com...;40.472393;-3.7471156;8 baños;
1.049.000 €;Piso en calle de Fernández de la Hoz;/comprar/piso-chamberi_almagro28010-36728164305_101800/;Almagro (Distrito Chamberí. Madrid Capital);3 habs.;158 m²;"En una de las calles más cálidas de almagro y en una finca representativa del barrio.
Accedemos por un portal completamente adapta...";40.4375712;-3.6944648;2 baños;3ª planta
260.000 €;Piso en calle de Telémaco;/comprar/piso-san_blas_salvador28027-38389163048_993362/;Salvador (Distrito San Blas. Madrid Capital);3 habs.;97 m²;Magnifico piso de 97 m² construidos. Urbanización rodeada de jardines, en la mejor zona del barrio de el salvador (arturo soria). ...;40.4474648;-3.6440379;1 baño;1ª planta
250.000 €;Piso en Sanchinarro;/comprar/piso-sanchinarro28050-15054155906_106700/;Sanchinarro (Distrito Hortaleza. Madrid Capital);1 hab.;50 m²;"Fantástico loft tipo dúplex en sanchinarro. Perfecto para disfrutar todo el año.

Con una superficie de 63 m² construidos en dos a...";40.507255;-3.6551209;1 baño;
850.000 €;Piso en Argüelles;/comprar/piso-pilar28039-39231398565_102100/;Pilar (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;145 m²;Fantástico piso en calle vallehermoso junto alberto aguilera,  sus 145 metros están perfectamente distribuidos en 3 dormitorios, 2...;40.4822186;-3.6836635;2 baños;
515.000 €;Piso en Embajadores;/comprar/piso-imperial28005-39200657193_102100/;Imperial (Distrito Arganzuela. Madrid Capital);4 habs.;120 m²;Gilmar consulting inmobiliario presenta esta excepcional vivienda en arganzuela-pasillo verde, una oportunidad única para vivir en...;40.4081628;-3.7071546;2 baños;
695.000 €;Apartamento en Embajadores-Lavapiés;/comprar/apartamento-centro_embajadores_lavapies28012-39184458403_106200/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);2 habs.;141 m²;"Lucas fox presenta este piso en venta en tirso de molina, madrid. 

Al entrar en la vivienda nos encontramos un pequeño pasillo qu...";40.4126262;-3.7035066;2 baños;
2.600.000 €;Piso en Almagro;/comprar/piso-chamberi_almagro28010-38432239008_526960/;Almagro (Distrito Chamberí. Madrid Capital);5 habs.;280 m²;Espacioso piso de 280m² en chamberí (barrio de almagro) de madrid con 6 habitaciones, 4 baños, un salón independiente con techos a...;40.431253;-3.6936932;4 baños;Bajo
450.000 €;Piso en calle Hermosilla;/comprar/piso-goya28009-41740705970_100200/;Goya (Distrito Salamanca. Madrid Capital);3 habs.;74 m²;Agencia inmobiliaria de madrid - zona salamanca, goya - tecnocasa estudio inmobiliario goya s.l. Vende fantástico piso en la calle...;40.4258599;-3.6719534;1 baño;4ª planta
395.000 €;Dúplex en calle del El Toboso, 105;/comprar/duplex-carabanchel_san_isidro28019-3819328078_109700/;San Isidro (Distrito Carabanchel. Madrid Capital);2 habs.;109 m²;V05, 3º A. Dúplex en un inmueble de obra nueva de 109 m2 de superficie construida y situado en la zona de Madrid Capital, acomodado en planta 3. Está estructurado en 2 habitaciones y 1 baño . Aporta como extras ascensor, garaje.;40,3931731;-3,7350976;;3ª planta
299.000 €;Piso en Sol;/comprar/piso-sol_barrio28013-38403219706_105100/;Sol (Distrito Centro. Madrid Capital);2 habs.;61 m²;"¡¡¡ Atención inversores!!!
 
 Vivienda2 vende en uno de los barrios más demandados del centro de la capital, noviciado, este estup...";40.4266723;-3.7079552;1 baño;1ª planta
385.000 €;Piso en Chopera;/comprar/piso-chopera28045-41733422217_100200/;Chopera (Distrito Arganzuela. Madrid Capital);2 habs.;111 m²;"Agencia inmobiliaria de madrid zona arganzuela - legazpi tecnocasa servicios inmobiliarios legazpi slu:
En venta: calle jaime el c...";40.3944359;-3.6981984;2 baños;1ª planta
3.950.000 €;Piso en calle de Génova;/comprar/piso-chamberi_almagro28004-39188275634_108900/;Almagro (Distrito Chamberí. Madrid Capital);4 habs.;304 m²;"&nbsp;

Don chamber&iacute; inmobiliaria tiene el placer de presentarte esta oportunidad excepcional. Residencia exclusiva en el c...";40.42632;-3.69306;5 baños;
5.500.000 €;Piso en Recoletos;/comprar/piso-recoletos28009-32538606854_149200/;Recoletos (Distrito Salamanca. Madrid Capital);7 habs.;500 m²;A escasos minutos del parque del retiro, unica inmobiliaria, comercializa este estupendo inmueble, en una de las zonas más señoria...;40.4229221;-3.6841102;4 baños;Bajo
267.700 €;Piso en Berruguete;/comprar/piso-berruguete28039-35078933420_105100/;Berruguete (Distrito Tetuán. Madrid Capital);3 habs.;92 m²;"Vendemos la  ""  nuda propiedad "", de este inmueble, que tiene 88 m² catastrales construidos, y consta de 3 dormitorios, wc + aseo,...";40.460643;-3.702525;2 baños;3ª planta
349.000 €;Piso en Campamento;/comprar/piso-latina_campamento28024-41685826683_100200/;Campamento (Distrito Latina. Madrid Capital);3 habs.;120 m²;Agencia inmobiliaria de madrid zona aviacion española cuatro vientos tecnocasa vende piso en cuatro vientos, la dehesa del princip...;40.3795689;-3.7952368;2 baños;
4.500.000 €;Piso en Recoletos;/comprar/piso-recoletos28001-40880543022_100500/;Recoletos (Distrito Salamanca. Madrid Capital);4 habs.;310 m²;"Excelente finca clásica.

Mh global pone a disposición de sus clientes esta vivienda ubicada en un edificio clásico precioso del b...";40.42649;-3.6803093;4 baños;2ª planta
1.420.000 €;Casa pareada en Hispanoamérica;/comprar/casa_pareada-chamartin_hispanoamerica28016-36738941915_524350/;Hispanoamérica (Distrito Chamartín. Madrid Capital);5 habs.;185 m²;Oasis house vende este magnifico chalet pareado en el corazón de chamartín, en una zona residencial perfectamente comunicada . La ...;40.4563585;-3.668169;2 baños;
819.000 €;Piso en calle de Preciados;/comprar/piso-sol_barrio28013-38423567503_101800/;Sol (Distrito Centro. Madrid Capital);2 habs.;91 m²;Walter haus pone a la venta este inmueble reformado, en el corazón de madrid, a unos pasos de la puerta del sol, ubicada en una 5ª...;40.4185914;-3.7049197;2 baños;5ª planta
475.000 €;Piso en Canillas;/comprar/piso-hortaleza_canillas28043-38379989749_102100/;Canillas (Distrito Hortaleza. Madrid Capital);4 habs.;98 m²;Gilmar consulting inmobiliario arturo soria, comercializa este precioso piso de cuatro dormitorios con terraza. Con una comunicaci...;40.4611353;-3.645321;2 baños;
530.000 €;Piso en Cortes-Huertas;/comprar/piso-cortes_huertas28012-42502964941_149200/;Cortes-Huertas (Distrito Centro. Madrid Capital);3 habs.;80 m²;Única inmobiliaria pone a su disposición magnífico piso en buen estado reformado en su totalidad hace 5 años en el corazón del bar...;40.4141284;-3.7011534;1 baño;2ª planta
150.000 €;Piso en Embajadores-Lavapiés;/comprar/piso-centro_embajadores_lavapies28012-25058787264_100200/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);2 habs.;28 m²;Agencia inmobiliaria de madrid zona lavapies – embajadores – tirso de molina tecnocasa estudio real de lavapies sl vende piso de 2...;40.4102393;-3.7049413;1 baño;3ª planta
749.000 €;Piso en calle de la Paz;/comprar/piso-sol_barrio28013-38348898769_100500/;Sol (Distrito Centro. Madrid Capital);2 habs.;104 m²;Casas castello vende este estupendo inmueble, en la calle de la paz en pleno centro de madrid. La ubicación del inmueble es excele...;40.4150593;-3.7043653;2 baños;1ª planta
680.000 €;Dúplex en Conde Orgaz;/comprar/duplex-piovera28043-39195479975_102100/;Piovera (Distrito Hortaleza. Madrid Capital);2 habs.;115 m²;Gilmar consulting inmobiliario conde orgaz presenta este inigualable ático-dúplex de lujo situado en una de las mejores urbanizaci...;40.4584882;-3.6425835;2 baños;
2.800.000 €;Chalet en Hispanoamérica;/comprar/chalet-nueva_espana28016-20071133003_102100/;Nueva España (Distrito Chamartín. Madrid Capital);6 habs.;565 m²;Gilmar real estate viso-chamartín vende una joya arquitectónica en la codiciada zona de hispanoamérica. Presentamos este impresion...;40.464089441;-3.677269615;5 baños;
990.000 €;Casa pareada en calle del Sol Naciente;/comprar/casa_pareada-concepcion-40918877939_100500/;Concepción (Distrito Ciudad Lineal. Madrid Capital);5 habs.;339 m²;Descubre esta increíble oportunidad de vivir en un acogedor pareado en la prestigiosa zona de pueblo nuevo, madrid. Con 339 metros...;40.4398009;-3.6456047;3 baños;
214.000 €;Piso en Barrio del Pilar;/comprar/piso-pilar28029-41708300075_100500/;Pilar (Distrito Fuencarral-El Pardo. Madrid Capital);2 habs.;51 m²;"Te presentamos este encantador piso de 2 dormitorios en la zona de el pilar 
Con una superficie de 51 metros cuadrados, esta propi...";40.4743834;-3.7145264;1 baño;6ª planta
1.345.000 €;Piso en calle de Hernán Cortés;/comprar/piso-justicia_chueca28004-40075706230_996542/;Justicia-Chueca (Distrito Centro. Madrid Capital);3 habs.;156 m²;Diplomatic real estate ofrece extraordinario piso reformado de 156m² a estrenar en pleno barrio de chueca-justicia. En magnifica u...;40.4233488;-3.6997731;2 baños;Bajo
1.095.000 €;Piso en Conde Orgaz;/comprar/piso-piovera28043-40902327662_102100/;Piovera (Distrito Hortaleza. Madrid Capital);3 habs.;188 m²;Gilmar consulting inmobiliario madrid, conde orgaz-campo de las naciones, comercializa este lujoso piso en urbanización nuevo mund...;40.4625294;-3.6370346;3 baños;
455.000 €;Piso en Centro;/comprar/piso-cortes_huertas28014-40929948850_105700/;Cortes-Huertas (Distrito Centro. Madrid Capital);2 habs.;78 m²;"Globalpiso malasaña vende en exclusiva - fantástica vivienda totalmente reformada, a escasos metros de la misma calle alcalá.
Se s...";40.4138524;-3.6981113;2 baños;
455.000 €;Piso en Pacífico;/comprar/piso-retiro_pacifico28007-41678908528_106700/;Pacífico (Distrito Retiro. Madrid Capital);3 habs.;93 m²;"Piso de 93 m² construidos en el prestigioso barrio del retiro. 

Vivienda con excelente ubicación, a 16 min (1,0 km) andando del r...";40.4031925;-3.677216;2 baños;
839.000 €;Piso en calle de San Bernardo;/comprar/piso-universidad_malasana28004-32526867555_100500/;Universidad-Malasaña (Distrito Centro. Madrid Capital);3 habs.;106 m²;Casas castelló vende este precioso inmueble totalmente reformado. Consta de 3 habitaciones con 3 baños, dos de ellos en suite. Se ...;40.4285516;-3.7063108;3 baños;3ª planta
80.000 €;Piso en calle de Juan Navarro, 26;/comprar/piso-san_diego28053-31712119424_101800/;San Diego (Distrito Puente de Vallecas. Madrid Capital);3 habs.;54 m²;Excelente piso de tres dormitorios y un baño. Se encuentra en la planta baja de un edificio residencial de cuatro plantas sobre ra...;40.3959;-3.66921;1 baño;
695.000 €;Piso en Goya;/comprar/piso-goya28009-40914615536_149200/;Goya (Distrito Salamanca. Madrid Capital);2 habs.;84 m²;En edificio del año 2.000 y construcción de buenas calidades, se ubica esta vivienda de 84 m², exterior con balcón y galería a la ...;40.4271472;-3.6699947;1 baño;1ª planta
399.700 €;Piso en Quintana;/comprar/piso-ciudad_lineal_san_pascual-40006500573_102100/;San Pascual (Distrito Ciudad Lineal. Madrid Capital);2 habs.;82 m²;Piso con 2 habitaciones y 2 baños, superficie util de 82 metros cuadrados, superficie construida 82, terraza 3,25, trastero sí, ce...;40.4388189;-3.6406104;2 baños;
1.850.000 €;Piso en Recoletos;/comprar/piso-recoletos28001-37529627493_996152/;Recoletos (Distrito Salamanca. Madrid Capital);3 habs.;136 m²;"Piso planta 3 º
Superficie construida: 136 m²
3 dormitorios, 2 baños
Amueblado: si.
130 € de gastos de comunidad
Año construcción:...";40.4262328;-3.685156;2 baños;3ª planta
2.990.000 €;Piso en Castellana;/comprar/piso-salamanca_castellana28006-41684835195_149200/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;275 m²;Altura piso 5º, piso superficie total 275 m², superficie útil 275 m², hab. Individuales: 1, habitaciones dobles: 3, hab. Dobles so...;40.4358109;-3.6866739;3 baños;5ª planta
719.000 €;Piso en calle de Lope de Rueda;/comprar/piso-goya28009-40069438154_100500/;Goya (Distrito Salamanca. Madrid Capital);2 habs.;73 m²;Casas castelló vende este precioso inmueble, es una joya en pleno centro del distrito de goya, muy cerca al parque del retiro. El ...;40.4218939;-3.6776325;2 baños;2ª planta
220.900 €;Piso en calle de Miguel de la Iglesia;/comprar/piso-concepcion-40096617912_993362/;Concepción (Distrito Ciudad Lineal. Madrid Capital);2 habs.;77 m²;La vivienda de 77 m² construidos, totalmente exterior y ubicada en la mejor zona de concepción y situada en una calle tranquila a ...;40.4410224;-3.6448886;1 baño;Principal
1.500.000 €;Dúplex en calle de Pradillo;/comprar/duplex-chamartin_prosperidad28002-845431188_996542/;Prosperidad (Distrito Chamartín. Madrid Capital);3 habs.;221 m²;"Atico duplex en edificio moderno  con jardín y piscina comunitaria. Se alquila con o sin muebles.
 Planta baja; cocina equipada co...";40.4488753;-3.671759;3 baños;5ª planta
317.000 €;Piso en calle de Esperanza Sánchez Carrascosa, 45;/comprar/piso-valdeacederas28029-4220327688_109700/;Valdeacederas (Distrito Tetuán. Madrid Capital);1 hab.;78 m²;Bajo A. Piso en un inmueble de obra nueva de 78 m2 de superficie construida y situado en la zona de Madrid Capital, acomodado en planta baja. Está estructurado en 1 habitación, 1 baño completo y terraza Aporta como extras ascensor. Trastero incluido en el precio.;40,4685766;-3,7023504;1 baño;Bajo
140.000 €;Chalet en calle de Gregorio Navas;/comprar/chalet-san_diego28053-42524290114_108900/;San Diego (Distrito Puente de Vallecas. Madrid Capital);2 habs.;64 m²;¿Quieres tener la posibilidad de crear tu casa unifamiliar en el barrio de vallecas y vivir con los privilegios que conlleva? Pues...;40.3894901;-3.6688141;1 baño;
